drug,n_lines,spearman,pearson,true_std
erlotinib-plx-4032 (2-1 mol-mol),26,0.33128205128205124,0.48507266933555965,0.12962018271373624
tosedostat,27,0.41025641025641024,0.1633437996512693,0.11587341496458528
unc0638-navitoclax (1-1 mol-mol),25,-0.13307692307692306,-0.02163308293362326,0.12440260263593099
lapatinib,26,0.14598290598290597,0.32663072479799027,0.10043168640521677
ml210,27,0.7063492063492063,0.6914720367733587,0.16585457106829635
decitabine-navitoclax (2-1 mol-mol),27,-0.06349206349206347,-0.030616634513929028,0.1251864120862573
tacrolimus,27,-0.14285714285714285,-0.13846130839079518,0.07151549905450878
hyperforin,27,0.043345543345543344,0.05238603669873074,0.06052130047229651
gw-843682x,27,0.03663003663003663,0.1256998632192674,0.12222669944615265
tanespimycin-bortezomib (250-1 mol-mol),26,0.3442735042735042,0.25491929420769555,0.13598230513232168
brd-k97651142,25,0.27,0.3622491465432789,0.1792246120849405
pyr-41,26,0.4242735042735042,0.4752702903533984,0.060576692249650184
cabozantinib,26,0.20957264957264954,0.12608841369409385,0.10693953920385169
mk-1775,27,0.0036630036630036626,-0.00046287887726984,0.11427905319684811
ml006,26,-0.26905982905982906,0.0513964627296386,0.0692080375702724
piperlongumine-mst-312 (1-1 mol-mol),27,0.1105006105006105,0.20323022121155643,0.07794183367750478
brd-k11533227,25,0.5061538461538462,0.32720218494563286,0.11545527420122244
navitoclax-pluripotin (1-1 mol-mol),24,0.17304347826086955,0.22220530334652006,0.12244639970594275
dnmdp,25,0.13384615384615384,0.15059716669867004,0.13752825438487884
valdecoxib,27,-0.002442002442002442,-0.01083364959270438,0.08252529523237134
selumetinib-navitoclax (8-1 mol-mol),27,0.4548229548229548,0.5171737160702414,0.16229530774267548
nsc95397,26,-0.23350427350427347,-0.26591507499629574,0.061509141852033954
isox-bortezomib (250-1 mol-mol),25,0.33153846153846156,0.32933841111195394,0.09790537554612211
sns-032,25,0.1176923076923077,0.14459962975701152,0.15737368241029812
sch-529074,27,0.26495726495726496,0.31433783495259765,0.0721320091674165
epigallocatechin-3-monogallate,27,-0.04212454212454213,-0.03783454360830946,0.11480874798625544
srt-1720,26,-0.032478632478632474,-0.08972215218140533,0.08626225432647507
gsk-3 inhibitor ix,26,0.22735042735042732,0.24618459508907814,0.11225746161450952
ciclosporin,26,0.28136752136752136,0.3117490072996289,0.1042195535256865
prima-1,26,0.3005128205128205,0.22944897335521192,0.0979635808959
brd-k58306044-001-01-3,26,0.2957264957264957,0.02938406974821048,0.05173722288629394
repligen 136,26,0.21435897435897436,0.21771778139868236,0.057579359224739175
momelotinib,25,0.039999999999999994,0.01596065758672699,0.07547679839923736
brefeldin a,27,0.23565323565323562,0.19517797632737865,0.1737311128791353
brd-a02303741-navitoclax (2-1 mol-mol),25,-0.27153846153846156,-0.0648527634725181,0.11077043303847622
foretinib,26,0.18495726495726494,0.11926981967952523,0.0982703244060549
mk-2206,25,0.3238461538461538,0.20995382256211687,0.08722502432180164
hc-067047,24,-0.24608695652173912,-0.21361044225758782,0.0864117011836746
vorinostat-navitoclax (4-1 mol-mol),27,-0.07326007326007326,-0.014285857090076515,0.11324474666621663
bms-345541,24,0.22,0.3246541219551393,0.07182429022557049
khs101,25,-0.05538461538461539,-0.2840425419120476,0.08034741935655264
brd-k71935468,24,-0.004347826086956522,0.09166573902733421,0.09614077255387385
jq-1-unc0638 (2-1 mol-mol),25,-0.13307692307692306,-0.1470598022563354,0.11018760287457482
carboplatin-unc0638 (2-1 mol-mol),25,-0.28076923076923077,-0.21922550163925,0.07670773320986615
brd-k55116708,25,0.23153846153846153,0.23096987040036812,0.09795665370188936
gsk461364,26,0.25606837606837607,0.401176950935372,0.17675586583627198
narciclasine,23,0.4654150197628459,0.45875477432696765,0.1707131384244494
oligomycin a,25,-0.009999999999999998,-0.19518368769485914,0.2710205170905471
cay10576,24,-0.06434782608695652,0.07255271356332374,0.06470403018560814
pac-1,25,0.059230769230769226,-0.08893145611327172,0.09014946353030256
cd-1530,26,-0.035897435897435895,0.0929842814120603,0.08033626917502822
afatinib,24,0.4104347826086956,0.4462952836872319,0.13752208704856891
brd-k94991378,26,-0.08512820512820513,-0.12709393061522206,0.08727784103548936
alisertib-navitoclax (2-1 mol-mol),26,0.5370940170940172,0.5333898961188108,0.15164770784144152
azd4547,26,-0.027008547008547008,0.01658606074421293,0.14483415988796552
indisulam,23,0.20553359683794467,0.1486842656508683,0.07110782652076741
selumetinib-decitabine (4-1 mol-mol),27,0.5885225885225885,0.6208363508045702,0.16944458079391547
brd-k26531177,23,-0.26383399209486164,-0.15584181901294328,0.057677236188720074
wz8040,26,0.13299145299145299,0.18196462366096455,0.06723207218047583
brd-a02303741,26,0.20957264957264954,0.24941308466273351,0.05484186199671656
brd-k66532283,24,0.36173913043478256,0.3791129214727119,0.11516519043879754
daporinad,26,-0.3449572649572649,-0.19870778285597118,0.12279907908533699
pf-750,25,0.16076923076923075,0.2081179242481041,0.07789474600299799
selumetinib-vorinostat (8-1 mol-mol),24,0.40086956521739125,0.4851402230388724,0.13923475325167392
simvastatin,24,0.25565217391304346,0.3206831435527151,0.0858201182181965
salermide-plx-4032 (12-1 mol-mol),26,0.13504273504273506,0.30420845704634264,0.09119798866214944
bleomycin a2,23,0.46245059288537554,0.39997556728604966,0.12483745371558919
ml-031,25,-0.08230769230769232,-0.10556784284649695,0.10641669057371757
brd-k16147474,26,0.4297435897435897,0.40233271624707434,0.060293437634373455
austocystin d,24,0.034782608695652174,-0.0003682506860582524,0.1744606000639851
doramapimod,23,0.14624505928853757,0.05620325223122607,0.07402035499890737
abt-737,23,0.15711462450592886,0.19519275406991893,0.1056079971879241
