rep,seed,drug,program,cell_line,n_cells,rho,p,significant
X_scGPT,44,paclitaxel,EMTII_score,NCIH446_LUNG,196,0.17556052016219467,0.013844512047351473,True
X_scGPT,44,paclitaxel,EMTII_score,NCIH460_LUNG,837,0.17522283613935508,3.373204578786276e-07,True
X_scGPT,44,paclitaxel,EMTII_score,NCIH522_LUNG,208,0.02636792003106511,0.7053878077408214,False
X_scGPT,44,paclitaxel,EMTII_score,NCIH650_LUNG,271,0.15294476403856277,0.0117021929525344,True
X_scGPT,44,paclitaxel,EMTII_score,NCIH747_LARGE_INTESTINE,80,0.07370031119829584,0.5158825995601015,False
X_scGPT,44,paclitaxel,EMTII_score,OAW28_OVARY,161,-0.08389155117781849,0.2900387353967418,False
X_scGPT,44,paclitaxel,EMTII_score,ONCODG1_OVARY,270,0.19061116086159158,0.0016527848252204163,True
X_scGPT,44,paclitaxel,EMTII_score,OSRC2_KIDNEY,126,0.2825162281289776,0.001349746150301974,True
X_scGPT,44,paclitaxel,EMTII_score,OUMS23_LARGE_INTESTINE,107,-0.07129404446334942,0.4655499406372659,False
X_scGPT,44,paclitaxel,EMTII_score,OVCAR4_OVARY,283,0.17334217698013227,0.003440828783040107,True
X_scGPT,44,paclitaxel,EMTII_score,OVK18_OVARY,178,-0.012696798245312862,0.866418268586247,False
X_scGPT,44,paclitaxel,EMTII_score,OVSAHO_OVARY,227,-0.14303488361164268,0.031222171028884,False
X_scGPT,44,paclitaxel,EMTII_score,OVTOKO_OVARY,209,0.12359547608076667,0.07459848155197561,False
X_scGPT,44,paclitaxel,EMTII_score,PANC0203_PANCREAS,506,0.10178214140627301,0.022031772726270316,True
X_scGPT,44,paclitaxel,EMTII_score,PATU8988S_PANCREAS,244,-0.085259304450997,0.18438557829892194,False
X_scGPT,44,paclitaxel,EMTII_score,PC3_PROSTATE,169,0.12361331417443938,0.10933401951595,False
X_scGPT,44,paclitaxel,EMTII_score,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.27942061269705415,5.645063067845266e-05,True
X_scGPT,44,paclitaxel,EMTII_score,PK45H_PANCREAS,271,-0.05963401146933222,0.3280581790211196,False
X_scGPT,44,paclitaxel,EMTII_score,PK59_PANCREAS,174,0.10326434844182626,0.17511185918310487,False
X_scGPT,44,paclitaxel,EMTII_score,RCC10RGB_KIDNEY,233,0.15538649415224806,0.017617984951855487,True
X_scGPT,44,paclitaxel,EMTII_score,RCM1_LARGE_INTESTINE,128,0.3432089122409761,7.30786008239081e-05,True
X_scGPT,44,paclitaxel,EMTII_score,RD_SOFT_TISSUE,261,0.19983905964249832,0.0011711920138972162,True
X_scGPT,44,paclitaxel,EMTII_score,RERFLCAD1_LUNG,243,0.10601131079013641,0.09921304167324088,False
X_scGPT,44,paclitaxel,EMTII_score,RERFLCAI_LUNG,763,0.08513694356049499,0.01866738130636736,True
X_scGPT,44,paclitaxel,EMTII_score,RT4_URINARY_TRACT,106,0.14432075535731864,0.13994545921172935,False
X_scGPT,44,paclitaxel,EMTII_score,RVH421_SKIN,239,-0.06346367683896621,0.32858595927543016,False
X_scGPT,44,paclitaxel,EMTII_score,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.49232296660070146,5.317018977556347e-56,True
X_scGPT,44,paclitaxel,EMTII_score,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.2580507058349532,1.1553201491737747e-08,True
X_scGPT,44,paclitaxel,EMTII_score,SH10TC_STOMACH,351,-0.0166406532164168,0.7560500139201892,False
X_scGPT,44,paclitaxel,EMTII_score,SKES1_BONE,91,-0.29146476933169924,0.005061464078896325,True
X_scGPT,44,paclitaxel,EMTII_score,SKMEL2_SKIN,276,0.19592784329025803,0.0010679150398302069,True
X_scGPT,44,paclitaxel,EMTII_score,SKMEL30_SKIN,353,0.12706329634932095,0.016916203843354422,True
X_scGPT,44,paclitaxel,EMTII_score,SKMEL5_SKIN,297,-0.1733832217679189,0.0027160450535506334,True
X_scGPT,44,paclitaxel,EMTII_score,SKNAS_AUTONOMIC_GANGLIA,226,0.021469375874569468,0.7482082804899647,False
X_scGPT,44,paclitaxel,EMTII_score,SNU1079_BILIARY_TRACT,73,0.35329780096232494,0.0021693987218166103,True
X_scGPT,44,paclitaxel,EMTII_score,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.305642119460303,1.996140062648008e-05,True
X_scGPT,44,paclitaxel,EMTII_score,SNU308_BILIARY_TRACT,94,0.44347232407298726,7.5855292314715385e-06,True
X_scGPT,44,paclitaxel,EMTII_score,SNU423_LIVER,212,0.1949901069183133,0.004375798777029473,True
X_scGPT,44,paclitaxel,EMTII_score,SNU449_LIVER,282,0.0907950520145706,0.1282399474480506,False
X_scGPT,44,paclitaxel,EMTII_score,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.2798679759536629,1.276407204439615e-05,True
X_scGPT,44,paclitaxel,EMTII_score,SNU738_CENTRAL_NERVOUS_SYSTEM,379,-0.016060781953026897,0.7553009389923566,False
X_scGPT,44,paclitaxel,EMTII_score,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.25979859687894036,0.017698587998510044,True
X_scGPT,44,paclitaxel,EMTII_score,SNUC4_LARGE_INTESTINE,467,0.03830861300789002,0.40883772153381226,False
X_scGPT,44,paclitaxel,EMTII_score,SQ1_LUNG,238,0.18759534285488944,0.003676346841570275,True
X_scGPT,44,paclitaxel,EMTII_score,SU8686_PANCREAS,82,0.10926445945004849,0.3284841659853658,False
X_scGPT,44,paclitaxel,EMTII_score,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.24907439728935832,0.004580620161441334,True
X_scGPT,44,paclitaxel,EMTII_score,SW1271_LUNG,115,0.19582135723163493,0.03596168385813716,False
X_scGPT,44,paclitaxel,EMTII_score,SW1990_PANCREAS,307,-0.06572162062437416,0.25093554607300406,False
X_scGPT,44,paclitaxel,EMTII_score,SW579_THYROID,217,0.22364884742430458,0.0009077834484206976,True
X_scGPT,44,paclitaxel,EMTII_score,T47D_BREAST,221,0.06388478459007221,0.3445078396608667,False
X_scGPT,44,paclitaxel,EMTII_score,TCCSUP_URINARY_TRACT,316,0.2007394164543043,0.00032953822014235605,True
X_scGPT,44,paclitaxel,EMTII_score,TE10_OESOPHAGUS,219,0.5538530264826493,5.269612505846936e-19,True
X_scGPT,44,paclitaxel,EMTII_score,TE14_OESOPHAGUS,474,0.17589312279862987,0.00011840490697544183,True
X_scGPT,44,paclitaxel,EMTII_score,TE1_OESOPHAGUS,206,0.07438469764563731,0.2879644572549901,False
X_scGPT,44,paclitaxel,EMTII_score,TE6_OESOPHAGUS,551,0.12809696393578882,0.0025913902357152224,True
X_scGPT,44,paclitaxel,EMTII_score,TE9_OESOPHAGUS,248,0.11894167506171753,0.061445375478645266,False
X_scGPT,44,paclitaxel,EMTII_score,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.07346767745327246,0.4331798546787822,False
X_scGPT,44,paclitaxel,EMTII_score,TOV112D_OVARY,78,0.09909140917135041,0.3880554014904787,False
X_scGPT,44,paclitaxel,EMTII_score,UACC257_SKIN,239,0.10652711931002683,0.10040087734300523,False
X_scGPT,44,paclitaxel,EMTII_score,UMUC1_URINARY_TRACT,197,0.20919118325476763,0.0031760470410903408,True
X_scGPT,44,paclitaxel,EMTII_score,VMCUB1_URINARY_TRACT,478,0.19257484690490265,2.2449478572763807e-05,True
X_scGPT,44,paclitaxel,EMTII_score,VMRCRCZ_KIDNEY,300,0.13882678618875346,0.01612054778236674,True
X_scGPT,44,paclitaxel,EMTII_score,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.2262138671331135,1.1053353584082269e-08,True
X_scGPT,44,paclitaxel,EMTII_score,ZR751_BREAST,309,-0.17924226703528898,0.0015578713176194864,True
X_scGPT,44,paclitaxel,EMTIII_score,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.2729884249933481,2.641061002290773e-10,True
X_scGPT,44,paclitaxel,EMTIII_score,8305C_THYROID,459,0.11770965631096977,0.011611111376583352,True
X_scGPT,44,paclitaxel,EMTIII_score,A204_SOFT_TISSUE,250,-0.046150026756032796,0.4675775050966312,False
X_scGPT,44,paclitaxel,EMTIII_score,A2058_SKIN,294,-0.17100835455356322,0.003267447985334265,True
X_scGPT,44,paclitaxel,EMTIII_score,A375_SKIN,593,0.10583563121632517,0.009906527356753483,True
X_scGPT,44,paclitaxel,EMTIII_score,ACCMESO1_PLEURA,162,0.08889186833922216,0.26064157751978767,False
X_scGPT,44,paclitaxel,EMTIII_score,ASPC1_PANCREAS,290,-0.12957924858540182,0.02735354771235156,False
X_scGPT,44,paclitaxel,EMTIII_score,BCPAP_THYROID,152,0.46979775182784334,1.0212409437355821e-09,True
X_scGPT,44,paclitaxel,EMTIII_score,BFTC909_KIDNEY,379,0.043797853686302686,0.39518898809765773,False
X_scGPT,44,paclitaxel,EMTIII_score,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.30145007405731233,0.00022905057039112264,True
X_scGPT,44,paclitaxel,EMTIII_score,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.34203926564878423,3.29831873452736e-07,True
X_scGPT,44,paclitaxel,EMTIII_score,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.5540305792524708,2.358738481418625e-21,True
X_scGPT,44,paclitaxel,EMTIII_score,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.13655303245035477,0.22414532372514423,False
X_scGPT,44,paclitaxel,EMTIII_score,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.380356019826674,2.8124546347180078e-11,True
X_scGPT,44,paclitaxel,EMTIII_score,BT474_BREAST,125,0.03537359791484726,0.6953255167262531,False
X_scGPT,44,paclitaxel,EMTIII_score,BT549_BREAST,266,0.2597818730388515,1.779851871961071e-05,True
X_scGPT,44,paclitaxel,EMTIII_score,CAKI2_KIDNEY,278,0.06537081404977159,0.27739030136324033,False
X_scGPT,44,paclitaxel,EMTIII_score,CALU6_LUNG,258,0.06946544869530698,0.2662646806463493,False
X_scGPT,44,paclitaxel,EMTIII_score,CAMA1_BREAST,291,0.29744060364015806,2.3460768927379905e-07,True
X_scGPT,44,paclitaxel,EMTIII_score,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.342035594599458,5.588685609722008e-05,True
X_scGPT,44,paclitaxel,EMTIII_score,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.47712915127680494,2.1704029771163594e-15,True
X_scGPT,44,paclitaxel,EMTIII_score,COLO741_SKIN,329,-0.09786986365091238,0.07627843054192833,False
X_scGPT,44,paclitaxel,EMTIII_score,COLO792_SKIN,271,-0.35938742643779636,1.1031782063051598e-09,True
X_scGPT,44,paclitaxel,EMTIII_score,COV434_OVARY,88,-0.090128169608809,0.4036671948710642,False
X_scGPT,44,paclitaxel,EMTIII_score,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.3020806056324509,8.89240266641488e-05,True
X_scGPT,44,paclitaxel,EMTIII_score,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.40307540457471963,5.211174922119435e-12,True
X_scGPT,44,paclitaxel,EMTIII_score,EBC1_LUNG,186,-0.004897261934684161,0.947107221666845,False
X_scGPT,44,paclitaxel,EMTIII_score,EFE184_ENDOMETRIUM,86,0.3729344447159032,0.0004057337125980534,True
X_scGPT,44,paclitaxel,EMTIII_score,EFM192A_BREAST,333,0.044201696839422204,0.4214170433295308,False
X_scGPT,44,paclitaxel,EMTIII_score,EKVX_LUNG,146,0.09935729042089045,0.23280111451369553,False
X_scGPT,44,paclitaxel,EMTIII_score,FTC133_THYROID,140,0.07002102533547117,0.4110303843225317,False
X_scGPT,44,paclitaxel,EMTIII_score,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.16361799819896514,0.02371807592974591,False
X_scGPT,44,paclitaxel,EMTIII_score,HCC1428_BREAST,127,-0.3550141416323642,4.213052824775147e-05,True
X_scGPT,44,paclitaxel,EMTIII_score,HCC366_LUNG,202,0.15009585457701966,0.03299717451065941,False
X_scGPT,44,paclitaxel,EMTIII_score,HCC38_BREAST,200,0.09057645597269853,0.20211851533248604,False
X_scGPT,44,paclitaxel,EMTIII_score,HCC56_LARGE_INTESTINE,99,0.13179670496809268,0.1934684600216355,False
X_scGPT,44,paclitaxel,EMTIII_score,HDQP1_BREAST,64,0.30891107373803234,0.013004240805931551,True
X_scGPT,44,paclitaxel,EMTIII_score,HEC151_ENDOMETRIUM,250,-0.05319837702417316,0.4023014468915518,False
X_scGPT,44,paclitaxel,EMTIII_score,HEC251_ENDOMETRIUM,107,0.2343813141581085,0.015101647087774192,True
X_scGPT,44,paclitaxel,EMTIII_score,HEC6_ENDOMETRIUM,161,0.22699598643153576,0.0037829939048119226,True
X_scGPT,44,paclitaxel,EMTIII_score,HEP3B217_LIVER,118,0.20562310891544788,0.025497042032958408,False
X_scGPT,44,paclitaxel,EMTIII_score,HMC18_BREAST,293,0.021814715654450968,0.710000164441391,False
X_scGPT,44,paclitaxel,EMTIII_score,HOS_BONE,829,0.04634976506558322,0.18245894589114012,False
X_scGPT,44,paclitaxel,EMTIII_score,HS852T_SKIN,162,0.24203044081256367,0.001915970146049366,True
X_scGPT,44,paclitaxel,EMTIII_score,HT1080_SOFT_TISSUE,516,0.14948174365377243,0.0006580261526798455,True
X_scGPT,44,paclitaxel,EMTIII_score,HT1197_URINARY_TRACT,74,0.2819569193481174,0.014941569054952798,True
X_scGPT,44,paclitaxel,EMTIII_score,HT55_LARGE_INTESTINE,211,0.12274249478521496,0.07522672552276079,False
X_scGPT,44,paclitaxel,EMTIII_score,HUH28_BILIARY_TRACT,139,0.17686605180608728,0.03726583874232575,False
X_scGPT,44,paclitaxel,EMTIII_score,HUH6_LIVER,338,0.2103683473857888,9.741452740943966e-05,True
X_scGPT,44,paclitaxel,EMTIII_score,HUPT3_PANCREAS,136,0.16647503912822237,0.05274103441404012,False
X_scGPT,44,paclitaxel,EMTIII_score,HUPT4_PANCREAS,56,0.24655240182003454,0.06698017016654506,False
X_scGPT,44,paclitaxel,EMTIII_score,IALM_LUNG,322,0.10045806366876356,0.07182882107148902,False
X_scGPT,44,paclitaxel,EMTIII_score,IGR1_SKIN,725,0.09148684237283267,0.013728968870840005,True
X_scGPT,44,paclitaxel,EMTIII_score,IGR37_SKIN,347,0.0021365513049421115,0.9683673986170004,False
X_scGPT,44,paclitaxel,EMTIII_score,IM95_STOMACH,185,0.13092950176261756,0.07566396808071998,False
X_scGPT,44,paclitaxel,EMTIII_score,JHH6_LIVER,206,0.20843431629308987,0.0026428910283530604,True
X_scGPT,44,paclitaxel,EMTIII_score,JHOC5_OVARY,145,0.1648491910214058,0.04754149562219481,False
X_scGPT,44,paclitaxel,EMTIII_score,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.35136966353592464,8.586327796187123e-10,True
X_scGPT,44,paclitaxel,EMTIII_score,KMRC3_KIDNEY,245,0.1715636084285166,0.007109991836520334,True
X_scGPT,44,paclitaxel,EMTIII_score,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.48155133734863287,2.271666932737785e-11,True
X_scGPT,44,paclitaxel,EMTIII_score,KPL1_BREAST,276,-0.16285885843698952,0.006698744500721892,True
X_scGPT,44,paclitaxel,EMTIII_score,KPNSI9S_AUTONOMIC_GANGLIA,129,0.15498552086747874,0.0794687715531652,False
X_scGPT,44,paclitaxel,EMTIII_score,KYSE520_OESOPHAGUS,323,0.005066676851330179,0.927725496026147,False
X_scGPT,44,paclitaxel,EMTIII_score,LI7_LIVER,196,0.11522644894767665,0.107788512904075,False
X_scGPT,44,paclitaxel,EMTIII_score,LMSU_STOMACH,255,0.07809259376368556,0.21393757753011586,False
X_scGPT,44,paclitaxel,EMTIII_score,LNCAPCLONEFGC_PROSTATE,129,0.18726957125187083,0.03357750962180753,False
X_scGPT,44,paclitaxel,EMTIII_score,LS1034_LARGE_INTESTINE,146,0.21572003401212703,0.008922377325881194,True
X_scGPT,44,paclitaxel,EMTIII_score,LS180_LARGE_INTESTINE,361,0.16015230931961077,0.002272735188989892,True
X_scGPT,44,paclitaxel,EMTIII_score,MCF7_BREAST,143,0.31769023443944183,0.0001104846044123637,True
X_scGPT,44,paclitaxel,EMTIII_score,MDAMB361_BREAST,135,-0.25041703656480346,0.0033967228924569374,True
X_scGPT,44,paclitaxel,EMTIII_score,MFE319_ENDOMETRIUM,191,0.27238521125155823,0.00013781273625617028,True
X_scGPT,44,paclitaxel,EMTIII_score,MKN45_STOMACH,118,0.139005501865616,0.13330116280908041,False
X_scGPT,44,paclitaxel,EMTIII_score,MKN7_STOMACH,258,-0.15739200387242186,0.011353942038722233,True
X_scGPT,44,paclitaxel,EMTIII_score,MSTO211H_PLEURA,297,0.005942596129249463,0.9187710577811898,False
X_scGPT,44,paclitaxel,EMTIII_score,NCIH1299_LUNG,534,0.049341233859221297,0.2550284517735668,False
X_scGPT,44,paclitaxel,EMTIII_score,NCIH1373_LUNG,164,0.019039003704455257,0.808799359389474,False
X_scGPT,44,paclitaxel,EMTIII_score,NCIH1435_LUNG,267,0.06593817429322134,0.2830233805174619,False
X_scGPT,44,paclitaxel,EMTIII_score,NCIH1792_LUNG,111,0.10049622892440063,0.29396303507672095,False
X_scGPT,44,paclitaxel,EMTIII_score,NCIH1944_LUNG,414,0.014326465123109458,0.771331254421431,False
X_scGPT,44,paclitaxel,EMTIII_score,NCIH2087_LUNG,219,-0.22993480264292365,0.0006051061126701635,True
X_scGPT,44,paclitaxel,EMTIII_score,NCIH2110_LUNG,1990,0.11519642871890058,2.5665498650015654e-07,True
X_scGPT,44,paclitaxel,EMTIII_score,NCIH2126_LUNG,264,0.12367734530159727,0.04467540345678178,False
X_scGPT,44,paclitaxel,EMTIII_score,NCIH2170_LUNG,142,0.13843687459836754,0.10038170140855947,False
X_scGPT,44,paclitaxel,EMTIII_score,NCIH2228_LUNG,367,0.3608667388457486,9.939295236348878e-13,True
X_scGPT,44,paclitaxel,EMTIII_score,NCIH226_LUNG,235,0.20281682457099923,0.00177751985622304,True
X_scGPT,44,paclitaxel,EMTIII_score,NCIH2444_LUNG,237,0.07128013660769389,0.274423310403545,False
X_scGPT,44,paclitaxel,EMTIII_score,NCIH2452_PLEURA,538,0.30402412793058275,5.733787986425696e-13,True
X_scGPT,44,paclitaxel,EMTIII_score,NCIH292_LUNG,213,0.19264465191140673,0.004780128112801585,True
X_scGPT,44,paclitaxel,EMTIII_score,NCIH358_LUNG,336,-0.06101696202154807,0.26470868569035505,False
X_scGPT,44,paclitaxel,EMTIII_score,NCIH446_LUNG,196,0.17556052016219467,0.013844512047351473,True
X_scGPT,44,paclitaxel,EMTIII_score,NCIH460_LUNG,837,0.17522283613935508,3.373204578786276e-07,True
X_scGPT,44,paclitaxel,EMTIII_score,NCIH522_LUNG,208,0.02636792003106511,0.7053878077408214,False
X_scGPT,44,paclitaxel,EMTIII_score,NCIH650_LUNG,271,0.15294476403856277,0.0117021929525344,True
X_scGPT,44,paclitaxel,EMTIII_score,NCIH747_LARGE_INTESTINE,80,0.07370031119829584,0.5158825995601015,False
X_scGPT,44,paclitaxel,EMTIII_score,OAW28_OVARY,161,-0.08389155117781849,0.2900387353967418,False
X_scGPT,44,paclitaxel,EMTIII_score,ONCODG1_OVARY,270,0.19061116086159158,0.0016527848252204163,True
X_scGPT,44,paclitaxel,EMTIII_score,OSRC2_KIDNEY,126,0.2825162281289776,0.001349746150301974,True
X_scGPT,44,paclitaxel,EMTIII_score,OUMS23_LARGE_INTESTINE,107,-0.07129404446334942,0.4655499406372659,False
X_scGPT,44,paclitaxel,EMTIII_score,OVCAR4_OVARY,283,0.17334217698013227,0.003440828783040107,True
X_scGPT,44,paclitaxel,EMTIII_score,OVK18_OVARY,178,-0.012696798245312862,0.866418268586247,False
X_scGPT,44,paclitaxel,EMTIII_score,OVSAHO_OVARY,227,-0.14303488361164268,0.031222171028884,False
X_scGPT,44,paclitaxel,EMTIII_score,OVTOKO_OVARY,209,0.12359547608076667,0.07459848155197561,False
X_scGPT,44,paclitaxel,EMTIII_score,PANC0203_PANCREAS,506,0.10178214140627301,0.022031772726270316,True
X_scGPT,44,paclitaxel,EMTIII_score,PATU8988S_PANCREAS,244,-0.085259304450997,0.18438557829892194,False
X_scGPT,44,paclitaxel,EMTIII_score,PC3_PROSTATE,169,0.12361331417443938,0.10933401951595,False
X_scGPT,44,paclitaxel,EMTIII_score,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.27942061269705415,5.645063067845266e-05,True
X_scGPT,44,paclitaxel,EMTIII_score,PK45H_PANCREAS,271,-0.05963401146933222,0.3280581790211196,False
X_scGPT,44,paclitaxel,EMTIII_score,PK59_PANCREAS,174,0.10326434844182626,0.17511185918310487,False
X_scGPT,44,paclitaxel,EMTIII_score,RCC10RGB_KIDNEY,233,0.15538649415224806,0.017617984951855487,True
X_scGPT,44,paclitaxel,EMTIII_score,RCM1_LARGE_INTESTINE,128,0.3432089122409761,7.30786008239081e-05,True
X_scGPT,44,paclitaxel,EMTIII_score,RD_SOFT_TISSUE,261,0.19983905964249832,0.0011711920138972162,True
X_scGPT,44,paclitaxel,EMTIII_score,RERFLCAD1_LUNG,243,0.10601131079013641,0.09921304167324088,False
X_scGPT,44,paclitaxel,EMTIII_score,RERFLCAI_LUNG,763,0.08513694356049499,0.01866738130636736,True
X_scGPT,44,paclitaxel,EMTIII_score,RT4_URINARY_TRACT,106,0.14432075535731864,0.13994545921172935,False
X_scGPT,44,paclitaxel,EMTIII_score,RVH421_SKIN,239,-0.06346367683896621,0.32858595927543016,False
X_scGPT,44,paclitaxel,EMTIII_score,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.49232296660070146,5.317018977556347e-56,True
X_scGPT,44,paclitaxel,EMTIII_score,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.2580507058349532,1.1553201491737747e-08,True
X_scGPT,44,paclitaxel,EMTIII_score,SH10TC_STOMACH,351,-0.0166406532164168,0.7560500139201892,False
X_scGPT,44,paclitaxel,EMTIII_score,SKES1_BONE,91,-0.29146476933169924,0.005061464078896325,True
X_scGPT,44,paclitaxel,EMTIII_score,SKMEL2_SKIN,276,0.19592784329025803,0.0010679150398302069,True
X_scGPT,44,paclitaxel,EMTIII_score,SKMEL30_SKIN,353,0.12706329634932095,0.016916203843354422,True
X_scGPT,44,paclitaxel,EMTIII_score,SKMEL5_SKIN,297,-0.1733832217679189,0.0027160450535506334,True
X_scGPT,44,paclitaxel,EMTIII_score,SKNAS_AUTONOMIC_GANGLIA,226,0.021469375874569468,0.7482082804899647,False
X_scGPT,44,paclitaxel,EMTIII_score,SNU1079_BILIARY_TRACT,73,0.35329780096232494,0.0021693987218166103,True
X_scGPT,44,paclitaxel,EMTIII_score,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.305642119460303,1.996140062648008e-05,True
X_scGPT,44,paclitaxel,EMTIII_score,SNU308_BILIARY_TRACT,94,0.44347232407298726,7.5855292314715385e-06,True
X_scGPT,44,paclitaxel,EMTIII_score,SNU423_LIVER,212,0.1949901069183133,0.004375798777029473,True
X_scGPT,44,paclitaxel,EMTIII_score,SNU449_LIVER,282,0.0907950520145706,0.1282399474480506,False
X_scGPT,44,paclitaxel,EMTIII_score,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.2798679759536629,1.276407204439615e-05,True
X_scGPT,44,paclitaxel,EMTIII_score,SNU738_CENTRAL_NERVOUS_SYSTEM,379,-0.016060781953026897,0.7553009389923566,False
X_scGPT,44,paclitaxel,EMTIII_score,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.25979859687894036,0.017698587998510044,True
X_scGPT,44,paclitaxel,EMTIII_score,SNUC4_LARGE_INTESTINE,467,0.03830861300789002,0.40883772153381226,False
X_scGPT,44,paclitaxel,EMTIII_score,SQ1_LUNG,238,0.18759534285488944,0.003676346841570275,True
X_scGPT,44,paclitaxel,EMTIII_score,SU8686_PANCREAS,82,0.10926445945004849,0.3284841659853658,False
X_scGPT,44,paclitaxel,EMTIII_score,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.24907439728935832,0.004580620161441334,True
X_scGPT,44,paclitaxel,EMTIII_score,SW1271_LUNG,115,0.19582135723163493,0.03596168385813716,False
X_scGPT,44,paclitaxel,EMTIII_score,SW1990_PANCREAS,307,-0.06572162062437416,0.25093554607300406,False
X_scGPT,44,paclitaxel,EMTIII_score,SW579_THYROID,217,0.22364884742430458,0.0009077834484206976,True
X_scGPT,44,paclitaxel,EMTIII_score,T47D_BREAST,221,0.06388478459007221,0.3445078396608667,False
X_scGPT,44,paclitaxel,EMTIII_score,TCCSUP_URINARY_TRACT,316,0.2007394164543043,0.00032953822014235605,True
X_scGPT,44,paclitaxel,EMTIII_score,TE10_OESOPHAGUS,219,0.5538530264826493,5.269612505846936e-19,True
X_scGPT,44,paclitaxel,EMTIII_score,TE14_OESOPHAGUS,474,0.17589312279862987,0.00011840490697544183,True
X_scGPT,44,paclitaxel,EMTIII_score,TE1_OESOPHAGUS,206,0.07438469764563731,0.2879644572549901,False
X_scGPT,44,paclitaxel,EMTIII_score,TE6_OESOPHAGUS,551,0.12809696393578882,0.0025913902357152224,True
X_scGPT,44,paclitaxel,EMTIII_score,TE9_OESOPHAGUS,248,0.11894167506171753,0.061445375478645266,False
X_scGPT,44,paclitaxel,EMTIII_score,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.07346767745327246,0.4331798546787822,False
X_scGPT,44,paclitaxel,EMTIII_score,TOV112D_OVARY,78,0.09909140917135041,0.3880554014904787,False
X_scGPT,44,paclitaxel,EMTIII_score,UACC257_SKIN,239,0.10652711931002683,0.10040087734300523,False
X_scGPT,44,paclitaxel,EMTIII_score,UMUC1_URINARY_TRACT,197,0.20919118325476763,0.0031760470410903408,True
X_scGPT,44,paclitaxel,EMTIII_score,VMCUB1_URINARY_TRACT,478,0.19257484690490265,2.2449478572763807e-05,True
X_scGPT,44,paclitaxel,EMTIII_score,VMRCRCZ_KIDNEY,300,0.13882678618875346,0.01612054778236674,True
X_scGPT,44,paclitaxel,EMTIII_score,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.2262138671331135,1.1053353584082269e-08,True
X_scGPT,44,paclitaxel,EMTIII_score,ZR751_BREAST,309,-0.17924226703528898,0.0015578713176194864,True
X_scGPT,44,paclitaxel,IFNResp_score,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,-0.1864735330345786,1.943075081619902e-05,True
X_scGPT,44,paclitaxel,IFNResp_score,8305C_THYROID,459,-0.06586800209824756,0.15887736591221788,False
X_scGPT,44,paclitaxel,IFNResp_score,A204_SOFT_TISSUE,250,0.1743909672001439,0.005696434785880554,True
X_scGPT,44,paclitaxel,IFNResp_score,A2058_SKIN,294,-0.022815763847279038,0.6968375196190131,False
X_scGPT,44,paclitaxel,IFNResp_score,A375_SKIN,593,0.13387704174526133,0.0010832468483428154,True
X_scGPT,44,paclitaxel,IFNResp_score,ACCMESO1_PLEURA,162,0.10610178031539501,0.17901493451287626,False
X_scGPT,44,paclitaxel,IFNResp_score,ASPC1_PANCREAS,290,0.02618455245768546,0.6570012468159508,False
X_scGPT,44,paclitaxel,IFNResp_score,BCPAP_THYROID,152,0.02532168968638351,0.7568200352137323,False
X_scGPT,44,paclitaxel,IFNResp_score,BFTC909_KIDNEY,379,0.031974018458440626,0.5348823981891921,False
X_scGPT,44,paclitaxel,IFNResp_score,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.1337687055759198,0.10869977171479972,False
X_scGPT,44,paclitaxel,IFNResp_score,BICR16_UPPER_AERODIGESTIVE_TRACT,212,-0.0787241016638914,0.2537719691293828,False
