rep,seed,drug,cell_line,n_cells,within_line_sd,line_mean_pred
X_pca,43,paclitaxel,NCIH2126_LUNG,264,0.15488712798575266,0.43697549289826193
X_pca,43,paclitaxel,SW579_THYROID,217,0.1417047810536878,0.7349096231746234
X_pca,43,paclitaxel,NCIH446_LUNG,196,0.15622039023416995,0.4857992645429105
X_pca,43,paclitaxel,HEC251_ENDOMETRIUM,107,0.14456459157141305,0.5218515312560251
X_pca,43,paclitaxel,MFE319_ENDOMETRIUM,191,0.17004344711471428,0.4841808213301354
X_pca,43,paclitaxel,SKNAS_AUTONOMIC_GANGLIA,226,0.17049269086724134,0.3308204719714359
X_pca,43,paclitaxel,NCIH2452_PLEURA,538,0.18051059174918407,0.8243418827265169
X_pca,43,paclitaxel,COLO741_SKIN,329,0.1817549000898514,0.6339766538976536
X_pca,43,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.19671381234168883,0.6140377575228381
X_pca,43,paclitaxel,MCF7_BREAST,143,0.12459302074040103,0.919306997652654
X_pca,43,paclitaxel,HT1197_URINARY_TRACT,74,0.11053776822975626,0.8587219280165594
X_pca,43,paclitaxel,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.12175203685333914,0.28058891519006474
X_pca,43,paclitaxel,HCC38_BREAST,200,0.1482395592051757,0.35284242376685143
X_pca,43,paclitaxel,SNU308_BILIARY_TRACT,94,0.1697415063018603,0.5403438667033581
X_pca,43,paclitaxel,SW1271_LUNG,115,0.20998156144333247,0.6506197784257972
X_pca,43,paclitaxel,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.1685607390268176,0.5165035131162611
X_pca,43,paclitaxel,NCIH747_LARGE_INTESTINE,80,0.13475213895091812,0.6602521412074566
X_pca,43,paclitaxel,KPNSI9S_AUTONOMIC_GANGLIA,129,0.16635272770560813,0.46701366772023284
X_pca,43,paclitaxel,SQ1_LUNG,238,0.13339372485649492,0.5857448710613892
X_pca,43,paclitaxel,IALM_LUNG,322,0.22074119385735969,0.5677365464453371
X_pca,43,paclitaxel,BT474_BREAST,125,0.16035782695255785,0.7973574903011322
X_pca,43,paclitaxel,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.1651021424110259,0.4613411191204817
X_pca,43,paclitaxel,BT549_BREAST,266,0.20317624788293087,0.468503896119003
X_pca,43,paclitaxel,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.13057641058716232,0.5611603944660066
X_pca,43,paclitaxel,SH10TC_STOMACH,351,0.11689986439572231,0.8667591171726542
X_pca,43,paclitaxel,UMUC1_URINARY_TRACT,197,0.11678399933353238,0.589812182835516
X_pca,43,paclitaxel,LS1034_LARGE_INTESTINE,146,0.13820068091141224,0.9785716309122843
X_pca,43,paclitaxel,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.18395439259691082,0.5667752967617377
X_pca,43,paclitaxel,NCIH226_LUNG,235,0.19482372696571743,0.6742901791917517
X_pca,43,paclitaxel,LNCAPCLONEFGC_PROSTATE,129,0.14367063645684575,0.6171664944452833
X_pca,43,paclitaxel,RCC10RGB_KIDNEY,233,0.1304996918368721,0.742363331655576
X_pca,43,paclitaxel,RERFLCAD1_LUNG,243,0.16778828317619351,0.7334238000122117
X_pca,43,paclitaxel,SKMEL2_SKIN,276,0.1941497723783879,0.46859697684429696
X_pca,43,paclitaxel,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.15435627301307764,0.4618906160035441
X_pca,43,paclitaxel,RCM1_LARGE_INTESTINE,128,0.13238906300997302,0.7349096166435629
X_pca,43,paclitaxel,COV434_OVARY,88,0.14274971334005052,0.333291466940533
X_pca,43,paclitaxel,SNU1079_BILIARY_TRACT,73,0.18895600089049044,0.7580738606518262
X_pca,43,paclitaxel,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.16172763216772612,0.39872238245338965
X_pca,43,paclitaxel,NCIH1299_LUNG,534,0.19615257769929598,0.48321331378895693
X_pca,43,paclitaxel,IGR37_SKIN,347,0.16704255147475372,0.7597946186230574
X_pca,43,paclitaxel,BFTC909_KIDNEY,379,0.1732253022547339,0.4675579126088789
X_pca,43,paclitaxel,NCIH460_LUNG,837,0.15899289041935447,0.3854792089943675
X_pca,43,paclitaxel,IGR1_SKIN,725,0.16205555830252583,0.5161905234435509
X_pca,43,paclitaxel,VMCUB1_URINARY_TRACT,478,0.16099958813760912,0.21007821861670106
X_pca,43,paclitaxel,JHOC5_OVARY,145,0.18893129850138568,0.5544135484202155
X_pca,43,paclitaxel,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.21048513175973405,0.39902866116821994
X_pca,43,paclitaxel,HT1080_SOFT_TISSUE,516,0.2121667343503764,0.4643006057355755
X_pca,43,paclitaxel,LI7_LIVER,196,0.22121232150993186,0.5267535480005401
X_pca,43,paclitaxel,A375_SKIN,593,0.19456797539147122,0.5333107290742369
X_pca,43,paclitaxel,FTC133_THYROID,140,0.20220128893178413,0.6579465487173626
X_pca,43,paclitaxel,OVK18_OVARY,178,0.13856436839905892,0.3951327633321955
X_pca,43,paclitaxel,ACCMESO1_PLEURA,162,0.155851619137501,0.7018654215850948
X_pca,43,paclitaxel,HMC18_BREAST,293,0.14664075761788717,0.5950333634741071
X_pca,43,paclitaxel,TOV112D_OVARY,78,0.17012534901640378,0.42267093750146717
X_pca,43,paclitaxel,JHH6_LIVER,206,0.15153742604336523,0.47747815060384063
X_pca,43,paclitaxel,A2058_SKIN,294,0.16937644695651105,0.6382944496715961
X_pca,43,paclitaxel,NCIH2110_LUNG,1990,0.1367379191382751,0.4520871750673457
X_pca,43,paclitaxel,NCIH650_LUNG,271,0.14065172953793292,0.669053163805571
X_pca,43,paclitaxel,EFE184_ENDOMETRIUM,86,0.16309102603119593,0.7882529237242633
X_pca,43,paclitaxel,HUPT3_PANCREAS,136,0.13838103245877542,0.6514018870451871
X_pca,43,paclitaxel,MDAMB361_BREAST,135,0.12231232965042743,0.5418027734314954
X_pca,43,paclitaxel,BCPAP_THYROID,152,0.20777662887621057,0.85456540866902
X_pca,43,paclitaxel,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.13180286875562455,0.42887218576846736
X_pca,43,paclitaxel,EKVX_LUNG,146,0.18415548328572162,0.5620099659243675
X_pca,43,paclitaxel,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.1620331985318055,0.27671413620313007
X_pca,43,paclitaxel,NCIH2170_LUNG,142,0.1795782986369936,0.45671935799256175
X_pca,43,paclitaxel,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.16573134465044664,0.4401012454296182
X_pca,43,paclitaxel,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.22681061680149767,0.6791573450900614
X_pca,43,paclitaxel,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.14767454551284942,0.35756305641141434
X_pca,43,paclitaxel,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.16251621635340965,0.37395858854279485
X_pca,43,paclitaxel,HCC1428_BREAST,127,0.11100603542033502,0.7700237432333428
X_pca,43,paclitaxel,HDQP1_BREAST,64,0.1839467770420774,0.5114102493971586
X_pca,43,paclitaxel,OSRC2_KIDNEY,126,0.12727967542527377,0.9158052083045717
X_pca,43,paclitaxel,HUPT4_PANCREAS,56,0.16226783536737427,0.541450730391911
X_pca,43,paclitaxel,TCCSUP_URINARY_TRACT,316,0.16480769116525634,0.7687315110918842
X_pca,43,paclitaxel,VMRCRCZ_KIDNEY,300,0.16481915935992694,0.833199980656306
X_pca,43,paclitaxel,PK59_PANCREAS,174,0.12535902950089528,0.5994415067393204
X_pca,43,paclitaxel,HUH6_LIVER,338,0.15060861744283757,0.8592902252659995
X_pca,43,paclitaxel,MSTO211H_PLEURA,297,0.15202154683270866,0.4002277671488046
X_pca,43,paclitaxel,HS852T_SKIN,162,0.1310215896031505,0.8869566203635416
X_pca,43,paclitaxel,SKMEL30_SKIN,353,0.20133796162908132,0.6586428575914237
X_pca,43,paclitaxel,T47D_BREAST,221,0.14629690975167547,0.6838863826445325
X_pca,43,paclitaxel,CALU6_LUNG,258,0.1788395448761582,0.5115327873202258
X_pca,43,paclitaxel,NCIH522_LUNG,208,0.13054198005196443,0.4327020809914057
X_pca,43,paclitaxel,LMSU_STOMACH,255,0.16406545310698833,0.26117198864618935
X_pca,43,paclitaxel,SNUC4_LARGE_INTESTINE,467,0.1180475165793922,0.46882824966687975
X_pca,43,paclitaxel,RVH421_SKIN,239,0.1779112062340135,1.0720440573273344
X_pca,43,paclitaxel,OVSAHO_OVARY,227,0.1417708267126047,0.7719840492708567
X_pca,43,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.1928703035570844,0.688442818313369
X_pca,43,paclitaxel,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.18362622719847302,0.7660704609743838
X_pca,43,paclitaxel,PC3_PROSTATE,169,0.18291420287108645,0.7304286055663634
X_pca,43,paclitaxel,PATU8988S_PANCREAS,244,0.14167739294544987,1.0098511928417644
X_pca,43,paclitaxel,OVTOKO_OVARY,209,0.11701667106615478,0.8808714757410533
X_pca,43,paclitaxel,TE1_OESOPHAGUS,206,0.1508860295430988,0.7352370195886464
X_pca,43,paclitaxel,NCIH2087_LUNG,219,0.1655195272431995,0.692905442491514
X_pca,43,paclitaxel,EFM192A_BREAST,333,0.11794863693810503,0.620058568569275
X_pca,43,paclitaxel,SNU423_LIVER,212,0.23003439427413863,0.8634254950678574
X_pca,43,paclitaxel,KPL1_BREAST,276,0.12340243338609616,0.7650580190230107
X_pca,43,paclitaxel,NCIH358_LUNG,336,0.15082033992526006,0.6972832448248353
X_pca,43,paclitaxel,COLO792_SKIN,271,0.1860267031891827,0.6688088707598373
X_pca,43,paclitaxel,KYSE520_OESOPHAGUS,323,0.15838929152487094,0.4756016124143689
X_pca,43,paclitaxel,KMRC3_KIDNEY,245,0.16598791632841273,0.8405713702951159
X_pca,43,paclitaxel,MKN7_STOMACH,258,0.1571038861251898,0.5960322094056033
X_pca,43,paclitaxel,NCIH1944_LUNG,414,0.1988295543543578,0.5430602538556868
X_pca,43,paclitaxel,TE6_OESOPHAGUS,551,0.18359069260117464,0.40652670482758385
X_pca,43,paclitaxel,ZR751_BREAST,309,0.12999782603218527,0.564514296629668
X_pca,43,paclitaxel,PANC0203_PANCREAS,506,0.16248646314540663,0.48238517049508606
X_pca,43,paclitaxel,SW1990_PANCREAS,307,0.14642232006801748,0.704904708392457
X_pca,43,paclitaxel,RD_SOFT_TISSUE,261,0.19230632938727354,0.28259710036931823
X_pca,43,paclitaxel,NCIH1792_LUNG,111,0.18252288308026185,0.4635872593871108
X_pca,43,paclitaxel,PK45H_PANCREAS,271,0.19266970146425522,0.8293200343077473
X_pca,43,paclitaxel,LS180_LARGE_INTESTINE,361,0.15475358177078186,0.5625492903994721
X_pca,43,paclitaxel,RERFLCAI_LUNG,763,0.12345055497820301,0.6059585369117607
X_pca,43,paclitaxel,CAMA1_BREAST,291,0.14750989490500818,0.7242908970392037
X_pca,43,paclitaxel,SNU449_LIVER,282,0.14756052652611543,0.6376500665507419
X_pca,43,paclitaxel,A204_SOFT_TISSUE,250,0.1569617282262458,0.747239217877388
X_pca,43,paclitaxel,MKN45_STOMACH,118,0.17036613370117207,0.6403655538619575
X_pca,43,paclitaxel,HEP3B217_LIVER,118,0.12196218031698103,0.5551990990416479
X_pca,43,paclitaxel,HOS_BONE,829,0.18196449594746086,0.42146554431092753
X_pca,43,paclitaxel,EBC1_LUNG,186,0.14437113442443647,0.5134886085025726
X_pca,43,paclitaxel,NCIH292_LUNG,213,0.16126828889873251,0.31227549574744534
X_pca,43,paclitaxel,OUMS23_LARGE_INTESTINE,107,0.11514771119655523,0.8070670416421979
X_pca,43,paclitaxel,HEC151_ENDOMETRIUM,250,0.21295506338030568,0.8146631593704223
X_pca,43,paclitaxel,NCIH1373_LUNG,164,0.18347633318424802,0.5948594343371507
X_pca,43,paclitaxel,TE9_OESOPHAGUS,248,0.1516254882850276,0.4614760646175954
X_pca,43,paclitaxel,HCC56_LARGE_INTESTINE,99,0.11495032109325717,0.7757630227792143
X_pca,43,paclitaxel,HT55_LARGE_INTESTINE,211,0.1323653441729063,0.8249309527648003
X_pca,43,paclitaxel,RT4_URINARY_TRACT,106,0.11898876611774432,0.480116513259006
X_pca,43,paclitaxel,SKES1_BONE,91,0.1622664112846466,0.4885785445407197
X_pca,43,paclitaxel,NCIH1435_LUNG,267,0.15124225118219528,0.5044805501284224
X_pca,43,paclitaxel,8305C_THYROID,459,0.23021649365979455,0.9099998130647705
X_pca,43,paclitaxel,NCIH2228_LUNG,367,0.1782178289219636,0.7494506118895248
X_pca,43,paclitaxel,TE10_OESOPHAGUS,219,0.20752879418766534,0.588438419582637
X_pca,43,paclitaxel,ASPC1_PANCREAS,290,0.18018724880342724,0.7826861088645869
X_pca,43,paclitaxel,HCC366_LUNG,202,0.1727199097156556,0.790667917321224
X_pca,43,paclitaxel,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.15017894017445557,0.3811159060811097
X_pca,43,paclitaxel,HEC6_ENDOMETRIUM,161,0.11835419151047366,0.49556216930750735
X_pca,43,paclitaxel,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.18877306064366253,0.38893560071786243
X_pca,43,paclitaxel,NCIH2444_LUNG,237,0.1546404020659836,0.6073366108071452
X_pca,43,paclitaxel,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.19417723083780758,0.6811727112380125
X_pca,43,paclitaxel,OAW28_OVARY,161,0.12471198533312351,0.7240293220333431
X_pca,43,paclitaxel,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.1198783830314288,0.49727846840594675
X_pca,43,paclitaxel,SKMEL5_SKIN,297,0.1641962372783626,0.7986457237490902
X_pca,43,paclitaxel,OVCAR4_OVARY,283,0.09591124343222082,0.7180027685822531
X_pca,43,paclitaxel,UACC257_SKIN,239,0.18809039866393468,0.501883083931073
X_pca,43,paclitaxel,ONCODG1_OVARY,270,0.13943269542272668,0.8822889396437892
X_pca,43,paclitaxel,HUH28_BILIARY_TRACT,139,0.16222339615468265,0.4478670935407817
X_pca,43,paclitaxel,IM95_STOMACH,185,0.17038089256702876,0.6320660465472453
X_pca,43,paclitaxel,TE14_OESOPHAGUS,474,0.14100086419654578,0.2993842917907087
X_pca,43,paclitaxel,CAKI2_KIDNEY,278,0.14368829389817842,0.9131668799643894
X_pca,43,paclitaxel,SU8686_PANCREAS,82,0.13325442948038724,0.7655470025975529
X_pca,43,paclitaxel,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.17772251940035413,0.33680535225666447
X_pca,43,paclitaxel,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.1511226788620722,0.4188103436168871
X_pca,43,gemcitabine,NCIH2126_LUNG,264,0.18112005020824426,0.6275596791370348
X_pca,43,gemcitabine,SW579_THYROID,217,0.15955891090416519,0.6943661334327839
X_pca,43,gemcitabine,NCIH446_LUNG,196,0.17559457537938453,0.5691896579703506
X_pca,43,gemcitabine,HEC251_ENDOMETRIUM,107,0.14910977467776618,0.7784898818653321
X_pca,43,gemcitabine,MFE319_ENDOMETRIUM,191,0.136169880148686,0.8201315443553225
X_pca,43,gemcitabine,SKNAS_AUTONOMIC_GANGLIA,226,0.16992919024177672,0.5980848749127008
X_pca,43,gemcitabine,NCIH2452_PLEURA,538,0.19221241708484524,0.7813845771506817
X_pca,43,gemcitabine,COLO741_SKIN,329,0.19526039934329392,0.7482352966957904
X_pca,43,gemcitabine,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.20265096284585557,0.7310335213361785
X_pca,43,gemcitabine,MCF7_BREAST,143,0.09508722119353316,0.9526301193070579
X_pca,43,gemcitabine,HT1197_URINARY_TRACT,74,0.16221263562349547,1.0302637960459735
X_pca,43,gemcitabine,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.1414302074644159,0.790266066430563
X_pca,43,gemcitabine,HCC38_BREAST,200,0.14960638708775606,0.6932437360286713
X_pca,43,gemcitabine,SNU308_BILIARY_TRACT,94,0.16606418837305703,0.7265069303994484
X_pca,43,gemcitabine,SW1271_LUNG,115,0.19144271556090928,0.6921709089175515
X_pca,43,gemcitabine,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.18096740330752153,0.7530822137306477
X_pca,43,gemcitabine,NCIH747_LARGE_INTESTINE,80,0.13047662071944519,0.734419284760952
X_pca,43,gemcitabine,KPNSI9S_AUTONOMIC_GANGLIA,129,0.15454589119294218,0.6009200152962707
X_pca,43,gemcitabine,SQ1_LUNG,238,0.13654397713109045,0.8732548824378422
X_pca,43,gemcitabine,IALM_LUNG,322,0.24150585481917505,0.8971417823008129
X_pca,43,gemcitabine,BT474_BREAST,125,0.1537971501626728,1.1765567312240601
X_pca,43,gemcitabine,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.14237678902340464,0.576591141769367
X_pca,43,gemcitabine,BT549_BREAST,266,0.19908030263140433,0.7735962582037861
X_pca,43,gemcitabine,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.10359401666266321,0.6952727082726005
X_pca,43,gemcitabine,SH10TC_STOMACH,351,0.14420216944597508,1.0075023057963435
X_pca,43,gemcitabine,UMUC1_URINARY_TRACT,197,0.11588109555722363,0.7038584179079472
X_pca,43,gemcitabine,LS1034_LARGE_INTESTINE,146,0.15766456370238677,0.7712574717524934
X_pca,43,gemcitabine,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.14114807247690325,0.6343643406057745
X_pca,43,gemcitabine,NCIH226_LUNG,235,0.20375938467299573,0.9404153880920816
X_pca,43,gemcitabine,LNCAPCLONEFGC_PROSTATE,129,0.14855004490414794,1.0681148268455682
X_pca,43,gemcitabine,RCC10RGB_KIDNEY,233,0.12252897261215687,0.6286547031781192
X_pca,43,gemcitabine,RERFLCAD1_LUNG,243,0.15684118805533365,0.7213640065840733
X_pca,43,gemcitabine,SKMEL2_SKIN,276,0.19280402957906892,0.7857610415937244
X_pca,43,gemcitabine,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.1417000601617234,0.6701687901250778
X_pca,43,gemcitabine,RCM1_LARGE_INTESTINE,128,0.13120879744503428,0.7525010879617184
X_pca,43,gemcitabine,COV434_OVARY,88,0.1982368825042832,0.8621416921642694
X_pca,43,gemcitabine,SNU1079_BILIARY_TRACT,73,0.15949800312660428,0.673345782168924
X_pca,43,gemcitabine,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.16876248866962998,0.6553156265081503
X_pca,43,gemcitabine,NCIH1299_LUNG,534,0.19886034831785823,0.7626322811462459
X_pca,43,gemcitabine,IGR37_SKIN,347,0.17240567106132734,0.945232101321564
X_pca,43,gemcitabine,BFTC909_KIDNEY,379,0.18218141623041928,0.7737469656643579
X_pca,43,gemcitabine,NCIH460_LUNG,837,0.16932531621173008,0.4676289517107545
X_pca,43,gemcitabine,IGR1_SKIN,725,0.17747975404226013,0.49527981511477764
X_pca,43,gemcitabine,VMCUB1_URINARY_TRACT,478,0.19368429887997718,0.7413127475328525
X_pca,43,gemcitabine,JHOC5_OVARY,145,0.15154603925130966,0.5136912633632792
X_pca,43,gemcitabine,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.2776151042941309,0.7637345247747355
X_pca,43,gemcitabine,HT1080_SOFT_TISSUE,516,0.16992853232930638,0.4952026307582855
X_pca,43,gemcitabine,LI7_LIVER,196,0.23786162635718996,0.6130872849298983
X_pca,43,gemcitabine,A375_SKIN,593,0.2089857319684114,1.0691364715111396
X_pca,43,gemcitabine,FTC133_THYROID,140,0.21614776960919344,0.9164453140326909
X_pca,43,gemcitabine,OVK18_OVARY,178,0.16482506236170152,0.5615349031901091
X_pca,43,gemcitabine,ACCMESO1_PLEURA,162,0.1921135825717764,0.9585258611190466
X_pca,43,gemcitabine,HMC18_BREAST,293,0.17512123545375813,0.6798018171315308
X_pca,43,gemcitabine,TOV112D_OVARY,78,0.18568371076334497,0.6860465927001758
X_pca,43,gemcitabine,JHH6_LIVER,206,0.17378967673597073,0.6231476350606067
X_pca,43,gemcitabine,A2058_SKIN,294,0.18817375513655277,0.7561618757693946
X_pca,43,gemcitabine,NCIH2110_LUNG,1990,0.11668899136129683,0.5160626012626006
X_pca,43,gemcitabine,NCIH650_LUNG,271,0.13349802561066196,0.8168076702369536
X_pca,43,gemcitabine,EFE184_ENDOMETRIUM,86,0.17607321208734894,0.781532539531242
X_pca,43,gemcitabine,HUPT3_PANCREAS,136,0.1285843356804914,0.7627837324843687
X_pca,43,gemcitabine,MDAMB361_BREAST,135,0.13925612172058796,1.0170370216722842
X_pca,43,gemcitabine,BCPAP_THYROID,152,0.2525038018105693,1.0601686233360517
X_pca,43,gemcitabine,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.1411300968785113,0.7687023982848271
X_pca,43,gemcitabine,EKVX_LUNG,146,0.20723461777466068,0.5394443424597178
X_pca,43,gemcitabine,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.1518356138904305,0.47448145202648495
X_pca,43,gemcitabine,NCIH2170_LUNG,142,0.18934679110311098,0.5611996379956393
X_pca,43,gemcitabine,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.16241351117053596,0.590475624872863
X_pca,43,gemcitabine,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.2612569582283746,0.8727336800657213
X_pca,43,gemcitabine,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.14425527294481466,0.6884038146199851
X_pca,43,gemcitabine,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.17352633377525092,0.5965452844038942
X_pca,43,gemcitabine,HCC1428_BREAST,127,0.10095520084443775,0.9035592750301511
X_pca,43,gemcitabine,HDQP1_BREAST,64,0.14442165706216806,0.671014956664294
X_pca,43,gemcitabine,OSRC2_KIDNEY,126,0.13108010287732358,0.794082713269052
X_pca,43,gemcitabine,HUPT4_PANCREAS,56,0.1743451499613628,0.759427476142134
X_pca,43,gemcitabine,TCCSUP_URINARY_TRACT,316,0.1700134985697968,0.7123648017833505
X_pca,43,gemcitabine,VMRCRCZ_KIDNEY,300,0.14455109284944623,0.6965090105930964
X_pca,43,gemcitabine,PK59_PANCREAS,174,0.11280159294946106,0.9320604979306802
X_pca,43,gemcitabine,HUH6_LIVER,338,0.15442734383564338,1.127367014186622
X_pca,43,gemcitabine,MSTO211H_PLEURA,297,0.15704643601401092,0.6714620436682845
X_pca,43,gemcitabine,HS852T_SKIN,162,0.1475551227004625,1.079168685424475
X_pca,43,gemcitabine,SKMEL30_SKIN,353,0.21251365101193423,0.7731782842121449
X_pca,43,gemcitabine,T47D_BREAST,221,0.12551165988752727,0.9302512717462773
X_pca,43,gemcitabine,CALU6_LUNG,258,0.16509915763824742,0.7298279478568439
X_pca,43,gemcitabine,NCIH522_LUNG,208,0.13736827810784674,0.6313605073552865
X_pca,43,gemcitabine,LMSU_STOMACH,255,0.1656991819717982,0.41175994966544355
X_pca,43,gemcitabine,SNUC4_LARGE_INTESTINE,467,0.12915497916112842,0.5932628231589748
X_pca,43,gemcitabine,RVH421_SKIN,239,0.21799765298654694,1.0312259926706178
X_pca,43,gemcitabine,OVSAHO_OVARY,227,0.1460930567833724,0.8962155583146385
X_pca,43,gemcitabine,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.18239234838928414,0.9229421133458302
X_pca,43,gemcitabine,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.16334092086833477,0.7445616546752899
X_pca,43,gemcitabine,PC3_PROSTATE,169,0.20142638977634017,0.9497300873141317
X_pca,43,gemcitabine,PATU8988S_PANCREAS,244,0.14437931603266835,0.9290100134542731
X_pca,43,gemcitabine,OVTOKO_OVARY,209,0.14420109185564392,0.7525660750683415
X_pca,43,gemcitabine,TE1_OESOPHAGUS,206,0.1986235347272499,0.7774870213374351
X_pca,43,gemcitabine,NCIH2087_LUNG,219,0.1591002429753127,0.6716441879533741
X_pca,43,gemcitabine,EFM192A_BREAST,333,0.12854212225602102,0.8136092640974142
X_pca,43,gemcitabine,SNU423_LIVER,212,0.2315554045306208,1.0111915286419526
X_pca,43,gemcitabine,KPL1_BREAST,276,0.10361530707270873,0.882383734419726
X_pca,43,gemcitabine,NCIH358_LUNG,336,0.1936467441374445,0.6651038549663055
X_pca,43,gemcitabine,COLO792_SKIN,271,0.21519292566276418,0.986860341361528
X_pca,43,gemcitabine,KYSE520_OESOPHAGUS,323,0.17715891717374838,0.6787258411524096
X_pca,43,gemcitabine,KMRC3_KIDNEY,245,0.15044966433991735,0.6893173925730647
X_pca,43,gemcitabine,MKN7_STOMACH,258,0.14770510273194623,0.9594849410445191
X_pca,43,gemcitabine,NCIH1944_LUNG,414,0.22597423802660374,0.6496855964263281
X_pca,43,gemcitabine,TE6_OESOPHAGUS,551,0.20425950011403574,0.7469817309652179
X_pca,43,gemcitabine,ZR751_BREAST,309,0.13819262477449135,0.8937694342583901
X_pca,43,gemcitabine,PANC0203_PANCREAS,506,0.12530507887006478,0.6354092739434111
X_pca,43,gemcitabine,SW1990_PANCREAS,307,0.1626276799295934,0.8081033100716842
X_pca,43,gemcitabine,RD_SOFT_TISSUE,261,0.1783646037682043,0.7961103642123869
X_pca,43,gemcitabine,NCIH1792_LUNG,111,0.24570231099894166,0.5742699595185013
X_pca,43,gemcitabine,PK45H_PANCREAS,271,0.2289592999837099,0.8555945089822325
X_pca,43,gemcitabine,LS180_LARGE_INTESTINE,361,0.11868727885465855,0.815584833189391
X_pca,43,gemcitabine,RERFLCAI_LUNG,763,0.13505312485669854,0.6824879147122135
X_pca,43,gemcitabine,CAMA1_BREAST,291,0.10611425133687831,0.8822572014176149
X_pca,43,gemcitabine,SNU449_LIVER,282,0.14744996864662982,0.8141642409436246
X_pca,43,gemcitabine,A204_SOFT_TISSUE,250,0.2122205544366716,0.8468374266624451
X_pca,43,gemcitabine,MKN45_STOMACH,118,0.1446800829649856,0.6159290547593165
X_pca,43,gemcitabine,HEP3B217_LIVER,118,0.140247780919784,0.6742755790888253
X_pca,43,gemcitabine,HOS_BONE,829,0.21280244911925209,0.5722148703148339
X_pca,43,gemcitabine,EBC1_LUNG,186,0.13170935628633484,0.640902851377764
X_pca,43,gemcitabine,NCIH292_LUNG,213,0.11761228322127402,0.6635853620202329
X_pca,43,gemcitabine,OUMS23_LARGE_INTESTINE,107,0.10866968969147464,0.7835900477159803
X_pca,43,gemcitabine,HEC151_ENDOMETRIUM,250,0.22968106335950098,0.8983894628286362
X_pca,43,gemcitabine,NCIH1373_LUNG,164,0.13777258097150316,0.8502963903110202
X_pca,43,gemcitabine,TE9_OESOPHAGUS,248,0.17990529487434725,0.5743053811452081
X_pca,43,gemcitabine,HCC56_LARGE_INTESTINE,99,0.11531502162072703,0.8429030511114333
X_pca,43,gemcitabine,HT55_LARGE_INTESTINE,211,0.10799753603955617,0.6790432626319722
X_pca,43,gemcitabine,RT4_URINARY_TRACT,106,0.13437820067098788,0.5719155486462251
X_pca,43,gemcitabine,SKES1_BONE,91,0.15413998538953194,0.6740650302106208
X_pca,43,gemcitabine,NCIH1435_LUNG,267,0.13092835359285518,0.7638390774137518
X_pca,43,gemcitabine,8305C_THYROID,459,0.2508490812261752,1.0186118527694985
X_pca,43,gemcitabine,NCIH2228_LUNG,367,0.148433081347278,0.7714698986234068
X_pca,43,gemcitabine,TE10_OESOPHAGUS,219,0.1918899994893441,0.861159720649458
X_pca,43,gemcitabine,ASPC1_PANCREAS,290,0.18066684523153417,0.6116584162259924
X_pca,43,gemcitabine,HCC366_LUNG,202,0.15037797100395894,0.8327578500945969
X_pca,43,gemcitabine,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.14254882360720236,0.5229779373643533
