rep,seed_a,seed_b,drug,cell_line,n_cells,rho,p,significant
X_pca,42,44,etoposide,TE10_OESOPHAGUS,219,0.07962228797970913,0.12031310801527036,False
X_pca,42,44,etoposide,TE14_OESOPHAGUS,474,0.15385165351358435,0.0003886222353788014,True
X_pca,42,44,etoposide,TE1_OESOPHAGUS,206,0.1334452120375995,0.027924911030480934,True
X_pca,42,44,etoposide,TE6_OESOPHAGUS,551,0.3735285534301371,5.491843153450925e-20,True
X_pca,42,44,etoposide,TE9_OESOPHAGUS,248,0.3726647480610702,6.859939638198848e-10,True
X_pca,42,44,etoposide,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.39740129935032487,5.001417505742603e-06,True
X_pca,42,44,etoposide,TOV112D_OVARY,78,0.1444757773871698,0.10347298427176485,False
X_pca,42,44,etoposide,UACC257_SKIN,239,0.08194595829963784,0.10341394275745668,False
X_pca,42,44,etoposide,UMUC1_URINARY_TRACT,197,0.06476868550835194,0.18293498946504777,False
X_pca,42,44,etoposide,VMCUB1_URINARY_TRACT,478,0.20292790888537762,3.880946103207312e-06,True
X_pca,42,44,etoposide,VMRCRCZ_KIDNEY,300,0.3191151012789031,7.900320543969266e-09,True
X_pca,42,44,etoposide,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.14305494505494507,0.00016866834489085203,True
X_pca,42,44,etoposide,ZR751_BREAST,309,0.264154135873522,1.247834796333775e-06,True
X_pca,42,44,paclitaxel,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.3223396679306162,2.7335142694120062e-14,True
X_pca,42,44,paclitaxel,8305C_THYROID,459,0.5336991577847516,1.8746978548432346e-35,True
X_pca,42,44,paclitaxel,A204_SOFT_TISSUE,250,0.3584501512024192,2.7022659058872445e-09,True
X_pca,42,44,paclitaxel,A2058_SKIN,294,0.46543999678890474,1.6353572922545838e-17,True
X_pca,42,44,paclitaxel,A375_SKIN,593,0.4541148345954418,8.247860783119588e-32,True
X_pca,42,44,paclitaxel,ACCMESO1_PLEURA,162,0.5388823262923023,6.94589959117712e-14,True
X_pca,42,44,paclitaxel,ASPC1_PANCREAS,290,0.39851529662700486,8.855456134783693e-13,True
X_pca,42,44,paclitaxel,BCPAP_THYROID,152,0.5307718068056779,1.005352648930114e-12,True
X_pca,42,44,paclitaxel,BFTC909_KIDNEY,379,0.5112323464774513,6.315452350137983e-27,True
X_pca,42,44,paclitaxel,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.41576129743347495,9.938350062051357e-08,True
X_pca,42,44,paclitaxel,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.4563138465956249,1.3362571982920946e-12,True
X_pca,42,44,paclitaxel,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.5054851769622567,8.601894386161112e-18,True
X_pca,42,44,paclitaxel,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.6275745257452574,1.807490384665622e-10,True
X_pca,42,44,paclitaxel,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.5338012436857109,9.100511072364578e-23,True
X_pca,42,44,paclitaxel,BT474_BREAST,125,0.3399938556067588,5.238371626403256e-05,True
X_pca,42,44,paclitaxel,BT549_BREAST,266,0.570008974099442,1.2770490993570518e-24,True
X_pca,42,44,paclitaxel,CAKI2_KIDNEY,278,0.2842669151042273,7.247149348527641e-07,True
X_pca,42,44,paclitaxel,CALU6_LUNG,258,0.488990496501129,3.242942048846672e-17,True
X_pca,42,44,paclitaxel,CAMA1_BREAST,291,0.39722618566440554,9.699810848610215e-13,True
X_pca,42,44,paclitaxel,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.5039073259811673,3.142808100477726e-10,True
X_pca,42,44,paclitaxel,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.4216793659302369,2.5139484740894564e-12,True
X_pca,42,44,paclitaxel,COLO741_SKIN,329,0.5263965925097217,3.7892499879633907e-25,True
X_pca,42,44,paclitaxel,COLO792_SKIN,271,0.5513319103779273,2.980877416191952e-23,True
X_pca,42,44,paclitaxel,COV434_OVARY,88,0.36846183649748165,0.00020606657556222565,True
X_pca,42,44,paclitaxel,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.2795373557007554,0.0001509053486376589,True
X_pca,42,44,paclitaxel,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.3311826206497359,1.1674297676065802e-08,True
X_pca,42,44,paclitaxel,EBC1_LUNG,186,0.4422613747091926,1.3085091835110084e-10,True
X_pca,42,44,paclitaxel,EFE184_ENDOMETRIUM,86,0.42357658380112273,2.4155708462330913e-05,True
X_pca,42,44,paclitaxel,EFM192A_BREAST,333,0.5170502368756463,1.840344529084931e-24,True
X_pca,42,44,paclitaxel,EKVX_LUNG,146,0.4778749289040133,5.31871949004966e-10,True
X_pca,42,44,paclitaxel,FTC133_THYROID,140,0.4712645688919989,2.0929890291271808e-09,True
X_pca,42,44,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.27918503720033067,4.593033517842482e-05,True
X_pca,42,44,paclitaxel,HCC1428_BREAST,127,0.30374132920884883,0.0002587419111759588,True
X_pca,42,44,paclitaxel,HCC366_LUNG,202,0.4333075392680067,5.92767851656152e-11,True
X_pca,42,44,paclitaxel,HCC38_BREAST,200,0.49342383559589,5.705031763650602e-14,True
X_pca,42,44,paclitaxel,HCC56_LARGE_INTESTINE,99,0.3740136054421768,6.850639053055487e-05,True
X_pca,42,44,paclitaxel,HDQP1_BREAST,64,0.31346153846153846,0.005831424334598531,True
X_pca,42,44,paclitaxel,HEC151_ENDOMETRIUM,250,0.5494110305764892,2.0364420379070156e-21,True
X_pca,42,44,paclitaxel,HEC251_ENDOMETRIUM,107,0.46692725170947713,1.9918294180005564e-07,True
X_pca,42,44,paclitaxel,HEC6_ENDOMETRIUM,161,0.28884575569358184,0.00010119696318005782,True
X_pca,42,44,paclitaxel,HEP3B217_LIVER,118,0.3821685127766883,9.752486931345852e-06,True
X_pca,42,44,paclitaxel,HMC18_BREAST,293,0.4235674259418106,1.7399902906449016e-14,True
X_pca,42,44,paclitaxel,HOS_BONE,829,0.4439101768167757,1.202045372588489e-41,True
X_pca,42,44,paclitaxel,HS852T_SKIN,162,0.4421341281837414,1.9276962210353203e-09,True
X_pca,42,44,paclitaxel,HT1080_SOFT_TISSUE,516,0.5180456923398752,4.480191806907303e-37,True
X_pca,42,44,paclitaxel,HT1197_URINARY_TRACT,74,0.37827471306923355,0.00044520701403059286,True
X_pca,42,44,paclitaxel,HT55_LARGE_INTESTINE,211,0.44879983648650373,3.738136302052038e-12,True
X_pca,42,44,paclitaxel,HUH28_BILIARY_TRACT,139,0.4900442379016042,4.594683329797448e-10,True
X_pca,42,44,paclitaxel,HUH6_LIVER,338,0.44014354950961737,9.49914861783365e-18,True
X_pca,42,44,paclitaxel,HUPT3_PANCREAS,136,0.49560135489719,4.271832102229558e-10,True
X_pca,42,44,paclitaxel,HUPT4_PANCREAS,56,0.6541353383458647,2.286062961234075e-08,True
X_pca,42,44,paclitaxel,IALM_LUNG,322,0.3471933053466902,7.454305125151528e-11,True
X_pca,42,44,paclitaxel,IGR1_SKIN,725,0.4792772491887474,3.2719682821835574e-43,True
X_pca,42,44,paclitaxel,IGR37_SKIN,347,0.47957118707058827,1.168167321672707e-21,True
X_pca,42,44,paclitaxel,IM95_STOMACH,185,0.41116333725029375,3.0553577778581524e-09,True
X_pca,42,44,paclitaxel,JHH6_LIVER,206,0.4039830191463586,8.635274456481236e-10,True
X_pca,42,44,paclitaxel,JHOC5_OVARY,145,0.6218745079515038,3.4782118469385063e-17,True
X_pca,42,44,paclitaxel,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.5371284094699573,3.1552436878170776e-23,True
X_pca,42,44,paclitaxel,KMRC3_KIDNEY,245,0.2504573680731789,3.6916125824501375e-05,True
X_pca,42,44,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.39713175936211,3.4483575923939753e-08,True
X_pca,42,44,paclitaxel,KPL1_BREAST,276,0.46992365976512895,7.210634643735596e-17,True
X_pca,42,44,paclitaxel,KPNSI9S_AUTONOMIC_GANGLIA,129,0.4320717799642219,1.5862930629822453e-07,True
X_pca,42,44,paclitaxel,KYSE520_OESOPHAGUS,323,0.37822426199058323,1.0021189631178883e-12,True
X_pca,42,44,paclitaxel,LI7_LIVER,196,0.4604524940244108,5.591713232226472e-12,True
X_pca,42,44,paclitaxel,LMSU_STOMACH,255,0.31999913154238074,8.809577810170358e-08,True
X_pca,42,44,paclitaxel,LNCAPCLONEFGC_PROSTATE,129,0.3356104651162791,5.0518353001371555e-05,True
X_pca,42,44,paclitaxel,LS1034_LARGE_INTESTINE,146,0.4137680391003828,1.0448880847759378e-07,True
X_pca,42,44,paclitaxel,LS180_LARGE_INTESTINE,361,0.36556245950730265,3.7140658090191764e-13,True
X_pca,42,44,paclitaxel,MCF7_BREAST,143,0.4484635083226632,9.714908373456745e-09,True
X_pca,42,44,paclitaxel,MDAMB361_BREAST,135,0.2355770168764023,0.002974974096791889,True
X_pca,42,44,paclitaxel,MFE319_ENDOMETRIUM,191,0.47190341691926146,2.7647274582297086e-12,True
X_pca,42,44,paclitaxel,MKN45_STOMACH,118,0.5089383863062826,1.995027358478966e-09,True
X_pca,42,44,paclitaxel,MKN7_STOMACH,258,0.49448345665882537,1.288692269164959e-17,True
X_pca,42,44,paclitaxel,MSTO211H_PLEURA,297,0.5074901014498331,3.800373604374961e-21,True
X_pca,42,44,paclitaxel,NCIH1299_LUNG,534,0.5254397224139287,1.5549335952174956e-39,True
X_pca,42,44,paclitaxel,NCIH1373_LUNG,164,0.5257247017534312,2.443914425736052e-13,True
X_pca,42,44,paclitaxel,NCIH1435_LUNG,267,0.36749743720360767,2.91595159181168e-10,True
X_pca,42,44,paclitaxel,NCIH1792_LUNG,111,0.31409266409266406,0.0003938353320914806,True
X_pca,42,44,paclitaxel,NCIH1944_LUNG,414,0.43062567144036723,2.0180331669463818e-20,True
X_pca,42,44,paclitaxel,NCIH2087_LUNG,219,0.5723616712557268,9.295733435573145e-21,True
X_pca,42,44,paclitaxel,NCIH2110_LUNG,1990,0.42490319270874627,2.3309370385932514e-88,True
X_pca,42,44,paclitaxel,NCIH2126_LUNG,264,0.42073841217251784,4.741686473462112e-13,True
X_pca,42,44,paclitaxel,NCIH2170_LUNG,142,0.4378016349847336,2.5405235025138155e-08,True
X_pca,42,44,paclitaxel,NCIH2228_LUNG,367,0.36896024672704075,1.4026661708770996e-13,True
X_pca,42,44,paclitaxel,NCIH226_LUNG,235,0.5639481446549603,1.971273055196329e-21,True
X_pca,42,44,paclitaxel,NCIH2444_LUNG,237,0.385812724574919,3.9287265216708316e-10,True
X_pca,42,44,paclitaxel,NCIH2452_PLEURA,538,0.32946637527761785,2.1785202241004312e-15,True
X_pca,42,44,paclitaxel,NCIH292_LUNG,213,0.5467550497838024,2.647921353473135e-18,True
X_pca,42,44,paclitaxel,NCIH358_LUNG,336,0.559213365137011,2.4530740413350877e-29,True
X_pca,42,44,paclitaxel,NCIH446_LUNG,196,0.3345217509104384,8.25089014371147e-07,True
X_pca,42,44,paclitaxel,NCIH460_LUNG,837,0.3751603051516743,1.14424097563478e-29,True
X_pca,42,44,paclitaxel,NCIH522_LUNG,208,0.2564355933921151,9.245336833154969e-05,True
X_pca,42,44,paclitaxel,NCIH650_LUNG,271,0.4146811615174975,5.474974013221552e-13,True
X_pca,42,44,paclitaxel,NCIH747_LARGE_INTESTINE,80,0.5190107829348336,4.0623296674428644e-07,True
X_pca,42,44,paclitaxel,OAW28_OVARY,161,0.41857315389924094,1.6422428969272924e-08,True
X_pca,42,44,paclitaxel,ONCODG1_OVARY,270,0.6095523334415499,3.686804029746e-29,True
X_pca,42,44,paclitaxel,OSRC2_KIDNEY,126,0.31979902512185976,0.00013096636621862245,True
X_pca,42,44,paclitaxel,OUMS23_LARGE_INTESTINE,107,0.5521170085620799,3.5327080982602303e-10,True
X_pca,42,44,paclitaxel,OVCAR4_OVARY,283,0.5054343049500672,4.656896602419955e-20,True
X_pca,42,44,paclitaxel,OVK18_OVARY,178,0.39900141393658456,1.727302049461952e-08,True
X_pca,42,44,paclitaxel,OVSAHO_OVARY,227,0.49467344045271655,1.0294940466558716e-15,True
X_pca,42,44,paclitaxel,OVTOKO_OVARY,209,0.46023187338976806,1.1833497069982796e-12,True
X_pca,42,44,paclitaxel,PANC0203_PANCREAS,506,0.4825485121190278,3.569033075705174e-31,True
X_pca,42,44,paclitaxel,PATU8988S_PANCREAS,244,0.351939828754817,7.972386367640259e-09,True
X_pca,42,44,paclitaxel,PC3_PROSTATE,169,0.5245860474367262,1.2338193306657612e-13,True
X_pca,42,44,paclitaxel,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.39899439543248494,2.030647475808174e-09,True
X_pca,42,44,paclitaxel,PK45H_PANCREAS,271,0.3038498179099438,1.6985763452808958e-07,True
X_pca,42,44,paclitaxel,PK59_PANCREAS,174,0.49274637660525633,2.4807703385498557e-12,True
X_pca,42,44,paclitaxel,RCC10RGB_KIDNEY,233,0.37199883881103357,2.3225188371662014e-09,True
X_pca,42,44,paclitaxel,RCM1_LARGE_INTESTINE,128,0.33224226332173595,6.369644124666596e-05,True
X_pca,42,44,paclitaxel,RD_SOFT_TISSUE,261,0.41321062897793615,1.7384952393405003e-12,True
X_pca,42,44,paclitaxel,RERFLCAD1_LUNG,243,0.438533371469288,3.8293762368696465e-13,True
X_pca,42,44,paclitaxel,RERFLCAI_LUNG,763,0.4357838958107566,5.19765276024514e-37,True
X_pca,42,44,paclitaxel,RT4_URINARY_TRACT,106,0.3612010983197723,7.120150817454973e-05,True
X_pca,42,44,paclitaxel,RVH421_SKIN,239,0.18561495727998312,0.001991163024328042,True
X_pca,42,44,paclitaxel,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.4678564380208277,2.4432385762655955e-50,True
X_pca,42,44,paclitaxel,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.4886935880281494,3.490736045072171e-30,True
X_pca,42,44,paclitaxel,SH10TC_STOMACH,351,0.4691219891219891,6.558408896637342e-21,True
X_pca,42,44,paclitaxel,SKES1_BONE,91,0.40113075330466635,4.06612093029786e-05,True
X_pca,42,44,paclitaxel,SKMEL2_SKIN,276,0.5451269245587249,4.576640801334769e-23,True
X_pca,42,44,paclitaxel,SKMEL30_SKIN,353,0.28095086360799143,3.972473448613385e-08,True
X_pca,42,44,paclitaxel,SKMEL5_SKIN,297,0.2295226892542329,3.2722223251179624e-05,True
X_pca,42,44,paclitaxel,SKNAS_AUTONOMIC_GANGLIA,226,0.555324043331414,5.512822255924133e-20,True
X_pca,42,44,paclitaxel,SNU1079_BILIARY_TRACT,73,0.4344378625200544,6.14350395208975e-05,True
X_pca,42,44,paclitaxel,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.37576371618924803,5.365601285391466e-08,True
X_pca,42,44,paclitaxel,SNU308_BILIARY_TRACT,94,0.3809196980096088,7.606158685144304e-05,True
X_pca,42,44,paclitaxel,SNU423_LIVER,212,0.38479306492626514,3.4325189666286598e-09,True
X_pca,42,44,paclitaxel,SNU449_LIVER,282,0.3732523790119867,4.719791886970422e-11,True
X_pca,42,44,paclitaxel,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.3703862288706194,2.1807305685642072e-09,True
X_pca,42,44,paclitaxel,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.427365026462374,1.4672434344114132e-18,True
X_pca,42,44,paclitaxel,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.21065446454808778,0.027966473561451027,True
X_pca,42,44,paclitaxel,SNUC4_LARGE_INTESTINE,467,0.3056193178055857,7.446784530926613e-12,True
X_pca,42,44,paclitaxel,SQ1_LUNG,238,0.3668447093895024,2.7011326546344045e-09,True
X_pca,42,44,paclitaxel,SU8686_PANCREAS,82,0.4325486226749818,2.4711069926689233e-05,True
X_pca,42,44,paclitaxel,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.24976538179820545,0.002232733081403256,True
X_pca,42,44,paclitaxel,SW1271_LUNG,115,0.48558352402746,1.8929116576142875e-08,True
X_pca,42,44,paclitaxel,SW1990_PANCREAS,307,0.4843537059478811,9.15926214843976e-20,True
X_pca,42,44,paclitaxel,SW579_THYROID,217,0.2681254903066089,3.1615293815331156e-05,True
X_pca,42,44,paclitaxel,T47D_BREAST,221,0.4084216260686848,1.3531286772488177e-10,True
X_pca,42,44,paclitaxel,TCCSUP_URINARY_TRACT,316,0.275197137114639,3.366777504142645e-07,True
X_pca,42,44,paclitaxel,TE10_OESOPHAGUS,219,0.4649353913649503,1.9109498012590382e-13,True
X_pca,42,44,paclitaxel,TE14_OESOPHAGUS,474,0.4218367177343365,3.555370586952312e-22,True
X_pca,42,44,paclitaxel,TE1_OESOPHAGUS,206,0.36256318916080676,4.2675537733864474e-08,True
X_pca,42,44,paclitaxel,TE6_OESOPHAGUS,551,0.4494998672912347,4.649880920936424e-29,True
X_pca,42,44,paclitaxel,TE9_OESOPHAGUS,248,0.44725119624377097,6.691583544713044e-14,True
X_pca,42,44,paclitaxel,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.43412140083804257,5.618921295187703e-07,True
X_pca,42,44,paclitaxel,TOV112D_OVARY,78,0.4705041793649388,6.905764661214916e-06,True
X_pca,42,44,paclitaxel,UACC257_SKIN,239,0.3799919130832249,6.274589498691598e-10,True
X_pca,42,44,paclitaxel,UMUC1_URINARY_TRACT,197,0.4136459383014858,7.628115657581447e-10,True
X_pca,42,44,paclitaxel,VMCUB1_URINARY_TRACT,478,0.41597196733477887,1.0018488971848687e-21,True
X_pca,42,44,paclitaxel,VMRCRCZ_KIDNEY,300,0.46359048433871486,1.0830721222446922e-17,True
X_pca,42,44,paclitaxel,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.4078951969378936,1.0261317748299088e-26,True
X_pca,42,44,paclitaxel,ZR751_BREAST,309,0.2573629001753022,2.290392572030355e-06,True
X_pca,42,44,gemcitabine,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.4067676200255219,2.313545809819293e-22,True
X_pca,42,44,gemcitabine,8305C_THYROID,459,0.48200721969694144,2.222560162008374e-28,True
X_pca,42,44,gemcitabine,A204_SOFT_TISSUE,250,0.44322334757356113,9.366793703215037e-14,True
X_pca,42,44,gemcitabine,A2058_SKIN,294,0.48251310705343053,7.493614405447201e-19,True
X_pca,42,44,gemcitabine,A375_SKIN,593,0.6484880365571767,2.3778461129848363e-72,True
X_pca,42,44,gemcitabine,ACCMESO1_PLEURA,162,0.47040268939442054,1.340574485877394e-10,True
X_pca,42,44,gemcitabine,ASPC1_PANCREAS,290,0.3769244867809736,1.5954414893555374e-11,True
X_pca,42,44,gemcitabine,BCPAP_THYROID,152,0.6461190959478946,1.2497008872628617e-19,True
X_pca,42,44,gemcitabine,BFTC909_KIDNEY,379,0.6308383094940516,9.345579136468121e-44,True
X_pca,42,44,gemcitabine,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.2986025822705085,0.00013208258582163374,True
X_pca,42,44,gemcitabine,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.4946731268411686,8.735950456619882e-15,True
X_pca,42,44,gemcitabine,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.5129749768303985,2.3891476334278948e-18,True
X_pca,42,44,gemcitabine,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.6520551038843722,2.143357528576205e-11,True
X_pca,42,44,gemcitabine,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.4647021784377368,4.992364969738215e-17,True
X_pca,42,44,gemcitabine,BT474_BREAST,125,0.33779416282642083,5.843797353866086e-05,True
X_pca,42,44,gemcitabine,BT549_BREAST,266,0.5212281286213202,3.12628776294318e-20,True
X_pca,42,44,gemcitabine,CAKI2_KIDNEY,278,0.47995841128424843,1.0033982499513551e-17,True
X_pca,42,44,gemcitabine,CALU6_LUNG,258,0.4999247085031176,5.081231082561904e-18,True
X_pca,42,44,gemcitabine,CAMA1_BREAST,291,0.39580713809173657,1.1804626660333318e-12,True
X_pca,42,44,gemcitabine,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.4371053141673723,7.185551306215431e-08,True
X_pca,42,44,gemcitabine,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.38655483522529177,1.7178719755696843e-10,True
X_pca,42,44,gemcitabine,COLO741_SKIN,329,0.49559135726753795,4.27636324467069e-22,True
X_pca,42,44,gemcitabine,COLO792_SKIN,271,0.5227118153534476,1.0502416794105406e-20,True
X_pca,42,44,gemcitabine,COV434_OVARY,88,0.3249621358881336,0.0010037281789166868,True
X_pca,42,44,gemcitabine,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.43314435189341666,3.847694395916085e-09,True
X_pca,42,44,gemcitabine,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.38386272098015095,3.028719785533466e-11,True
X_pca,42,44,gemcitabine,EBC1_LUNG,186,0.395471096419863,1.1579394706555045e-08,True
X_pca,42,44,gemcitabine,EFE184_ENDOMETRIUM,86,0.38225387989999526,0.00014063877894331594,True
X_pca,42,44,gemcitabine,EFM192A_BREAST,333,0.49044080513671456,7.419212381821373e-22,True
X_pca,42,44,gemcitabine,EKVX_LUNG,146,0.566456190411923,4.5942272694599896e-14,True
X_pca,42,44,gemcitabine,FTC133_THYROID,140,0.43058756642102736,5.47481339714472e-08,True
X_pca,42,44,gemcitabine,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.5239270460181868,3.692142185826594e-15,True
X_pca,42,44,gemcitabine,HCC1428_BREAST,127,0.2874543025871766,0.0005248393565921527,True
X_pca,42,44,gemcitabine,HCC366_LUNG,202,0.5350531156343338,1.1719920618975645e-16,True
X_pca,42,44,gemcitabine,HCC38_BREAST,200,0.5431875796894923,4.7812531892945625e-17,True
X_pca,42,44,gemcitabine,HCC56_LARGE_INTESTINE,99,0.375139146567718,6.51499890934254e-05,True
X_pca,42,44,gemcitabine,HDQP1_BREAST,64,0.3474816849816849,0.0024517524977374977,True
X_pca,42,44,gemcitabine,HEC151_ENDOMETRIUM,250,0.4740851533624537,1.0277860190183589e-15,True
X_pca,42,44,gemcitabine,HEC251_ENDOMETRIUM,107,0.5413507317933345,8.690914579277989e-10,True
X_pca,42,44,gemcitabine,HEC6_ENDOMETRIUM,161,0.4849378881987578,3.5409198507635307e-11,True
X_pca,42,44,gemcitabine,HEP3B217_LIVER,118,0.4090329743370621,2.1249987024382584e-06,True
X_pca,42,44,gemcitabine,HMC18_BREAST,293,0.4729858281149666,4.861580920126932e-18,True
X_pca,42,44,gemcitabine,HOS_BONE,829,0.40825796499050165,6.100463784473171e-35,True
X_pca,42,44,gemcitabine,HS852T_SKIN,162,0.5934210322047079,4.34554179017106e-17,True
X_pca,42,44,gemcitabine,HT1080_SOFT_TISSUE,516,0.5168682059906725,6.886831362565203e-37,True
X_pca,42,44,gemcitabine,HT1197_URINARY_TRACT,74,0.29243983709737126,0.005729694100779204,True
X_pca,42,44,gemcitabine,HT55_LARGE_INTESTINE,211,0.2959440988234693,6.166245005095792e-06,True
X_pca,42,44,gemcitabine,HUH28_BILIARY_TRACT,139,0.5453907681308369,1.9288579831803667e-12,True
X_pca,42,44,gemcitabine,HUH6_LIVER,338,0.4053705826990708,4.2219828072813356e-15,True
X_pca,42,44,gemcitabine,HUPT3_PANCREAS,136,0.5801536186250655,6.711685175222706e-14,True
X_pca,42,44,gemcitabine,HUPT4_PANCREAS,56,0.5896787423103214,8.674817556310228e-07,True
X_pca,42,44,gemcitabine,IALM_LUNG,322,0.4843776985547743,1.1986586848884819e-20,True
X_pca,42,44,gemcitabine,IGR1_SKIN,725,0.5501812387719659,6.693617340609708e-59,True
X_pca,42,44,gemcitabine,IGR37_SKIN,347,0.4916247295219309,8.115183859763563e-23,True
X_pca,42,44,gemcitabine,IM95_STOMACH,185,0.3377032712937342,1.294622514666192e-06,True
X_pca,42,44,gemcitabine,JHH6_LIVER,206,0.5061042531066932,4.2404612034921555e-15,True
X_pca,42,44,gemcitabine,JHOC5_OVARY,145,0.5123956857187844,2.2271000044824155e-11,True
X_pca,42,44,gemcitabine,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.4219544345715331,3.6610554508953905e-14,True
X_pca,42,44,gemcitabine,KMRC3_KIDNEY,245,0.3893919983027198,1.352748216034415e-10,True
X_pca,42,44,gemcitabine,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.3978887937682625,3.23930055685483e-08,True
X_pca,42,44,gemcitabine,KPL1_BREAST,276,0.35639331630541804,5.461852674874552e-10,True
X_pca,42,44,gemcitabine,KPNSI9S_AUTONOMIC_GANGLIA,129,0.48862365831842586,2.117883216158658e-09,True
X_pca,42,44,gemcitabine,KYSE520_OESOPHAGUS,323,0.4450530275674979,2.0292456016184617e-17,True
X_pca,42,44,gemcitabine,LI7_LIVER,196,0.5225860433982262,1.9762621978879092e-15,True
X_pca,42,44,gemcitabine,LMSU_STOMACH,255,0.49784622510421495,1.120088405457798e-17,True
X_pca,42,44,gemcitabine,LNCAPCLONEFGC_PROSTATE,129,0.46996869409660114,9.596820408127639e-09,True
X_pca,42,44,gemcitabine,LS1034_LARGE_INTESTINE,146,0.1341694542720253,0.05320414263994065,False
X_pca,42,44,gemcitabine,LS180_LARGE_INTESTINE,361,0.4587566254980282,1.7217350503075347e-20,True
X_pca,42,44,gemcitabine,MCF7_BREAST,143,0.34985964739485864,9.213146713932124e-06,True
X_pca,42,44,gemcitabine,MDAMB361_BREAST,135,0.590035118525022,2.527310294284118e-14,True
X_pca,42,44,gemcitabine,MFE319_ENDOMETRIUM,191,0.44581151832460725,5.1334436531763985e-11,True
X_pca,42,44,gemcitabine,MKN45_STOMACH,118,0.5016415953604388,3.5915432023154473e-09,True
X_pca,42,44,gemcitabine,MKN7_STOMACH,258,0.5214682086458395,1.0788779724240028e-19,True
X_pca,42,44,gemcitabine,MSTO211H_PLEURA,297,0.3545609367757019,1.585760627641267e-10,True
X_pca,42,44,gemcitabine,NCIH1299_LUNG,534,0.49608608288927825,8.034840943855534e-35,True
X_pca,42,44,gemcitabine,NCIH1373_LUNG,164,0.4937004339368547,9.257858455313983e-12,True
X_pca,42,44,gemcitabine,NCIH1435_LUNG,267,0.4881871793352239,1.0705177244271312e-17,True
X_pca,42,44,gemcitabine,NCIH1792_LUNG,111,0.547113022113022,2.59892365075915e-10,True
X_pca,42,44,gemcitabine,NCIH1944_LUNG,414,0.5457123155216931,8.403856859090545e-34,True
X_pca,42,44,gemcitabine,NCIH2087_LUNG,219,0.4559221725867447,6.105827949878794e-13,True
X_pca,42,44,gemcitabine,NCIH2110_LUNG,1990,0.4947601201452986,1.1410186739938621e-123,True
X_pca,42,44,gemcitabine,NCIH2126_LUNG,264,0.517300706324309,9.020697618042058e-20,True
X_pca,42,44,gemcitabine,NCIH2170_LUNG,142,0.320808648947696,4.9611438657398636e-05,True
X_pca,42,44,gemcitabine,NCIH2228_LUNG,367,0.3823681639771529,1.593393186608444e-14,True
X_pca,42,44,gemcitabine,NCIH226_LUNG,235,0.5156019122120816,1.1580835701021745e-17,True
X_pca,42,44,gemcitabine,NCIH2444_LUNG,237,0.3820284174600971,5.918706178170281e-10,True
X_pca,42,44,gemcitabine,NCIH2452_PLEURA,538,0.4051958301091237,5.625393552154802e-23,True
X_pca,42,44,gemcitabine,NCIH292_LUNG,213,0.5224679056529266,1.2838751234147853e-16,True
X_pca,42,44,gemcitabine,NCIH358_LUNG,336,0.49444679949130993,2.0323015143052652e-22,True
X_pca,42,44,gemcitabine,NCIH446_LUNG,196,0.6004637856704572,6.86928353150856e-21,True
