rep,seed,drug,line_a,line_b,n_a,n_b,gap,auroc,p,recovered_gap_frac,significant
X_pca,44,paclitaxel,HS852T_SKIN,FTC133_THYROID,162,140,0.08490771055221558,0.35674603174603176,0.9999912267695716,-0.971253628814822,False
X_pca,44,paclitaxel,LS180_LARGE_INTESTINE,FTC133_THYROID,361,140,0.0048742592334747314,0.13937475267115157,1.0,-51.50699059803592,False
X_pca,44,paclitaxel,FTC133_THYROID,NCIH2228_LUNG,140,367,0.016504496335983276,0.3731023744647723,0.9999950928541615,-4.449388298335069,False
X_pca,44,paclitaxel,NCIH2452_PLEURA,FTC133_THYROID,538,140,0.06403565406799316,0.6786245353159851,3.590626277720531e-11,1.753130685498562,True
X_pca,44,paclitaxel,NCIH292_LUNG,FTC133_THYROID,213,140,0.09013944864273071,0.12940979208584844,1.0,-2.9631914065238516,False
X_pca,44,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,HMC18_BREAST,191,293,0.09818929433822632,0.8547969193931705,4.272804293973022e-40,1.8946884740784458,True
X_pca,44,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,KALS1_CENTRAL_NERVOUS_SYSTEM,191,288,0.07807934284210205,0.8761634671320535,1.5909484140125135e-44,2.6736058903131013,True
X_pca,44,paclitaxel,LMSU_STOMACH,GOS3_CENTRAL_NERVOUS_SYSTEM,255,191,0.07056558132171631,0.022708140847962223,1.0,-5.115430850554967,False
X_pca,44,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,SCC9_UPPER_AERODIGESTIVE_TRACT,191,475,0.09410393238067627,0.9645191512813447,7.059958801701416e-79,3.221406946496225,True
X_pca,44,paclitaxel,SNU899_UPPER_AERODIGESTIVE_TRACT,GOS3_CENTRAL_NERVOUS_SYSTEM,83,191,0.055416882038116455,0.026556487731028828,1.0,-5.356381451543324,False
X_pca,44,paclitaxel,TM31_CENTRAL_NERVOUS_SYSTEM,GOS3_CENTRAL_NERVOUS_SYSTEM,116,191,0.04789566993713379,0.22454414154179456,0.9999999999999997,-2.9799537894081567,False
X_pca,44,paclitaxel,HCC1428_BREAST,JHOC5_OVARY,127,145,0.06518852710723877,0.7252240021721422,7.418567963119379e-11,2.1142023085113415,True
X_pca,44,paclitaxel,HCC1428_BREAST,MKN7_STOMACH,127,258,0.04767954349517822,0.41665140694622477,0.9961004097502989,-0.6690452069587238,False
X_pca,44,paclitaxel,OUMS23_LARGE_INTESTINE,HCC1428_BREAST,107,127,0.014878392219543457,0.8732062697770255,4.1780875125967853e-23,13.129042623887711,True
X_pca,44,paclitaxel,HCC1428_BREAST,PK59_PANCREAS,127,174,0.04589265584945679,0.433297130962078,0.97599173155931,-0.46392455384307896,False
X_pca,44,paclitaxel,HCC366_LUNG,HT1080_SOFT_TISSUE,202,516,0.05775126814842224,0.8830781333947348,9.168685640998448e-58,4.872956889622289,True
X_pca,44,paclitaxel,HCC366_LUNG,RERFLCAI_LUNG,202,763,0.08618253469467163,0.6776144193711638,3.8751184922830495e-15,1.0618274941784518,True
X_pca,44,paclitaxel,SH10TC_STOMACH,HCC366_LUNG,351,202,0.025009751319885254,0.7928831344672929,8.553750814917342e-31,6.517520010273402,True
X_pca,44,paclitaxel,HCC56_LARGE_INTESTINE,HEC251_ENDOMETRIUM,99,107,0.07998073101043701,0.7183045407344473,3.176202132950482e-08,1.1688536363199642,True
X_pca,44,paclitaxel,NCIH460_LUNG,HCC56_LARGE_INTESTINE,837,99,0.07858765125274658,0.030218553516044556,1.0,-4.772390832183922,False
X_pca,44,paclitaxel,HCC56_LARGE_INTESTINE,PANC0203_PANCREAS,99,506,0.04502534866333008,0.7538627380524614,6.468456835816068e-16,2.5235130893026234,True
X_pca,44,paclitaxel,SNU449_LIVER,HCC56_LARGE_INTESTINE,282,99,0.03944838047027588,0.27867325739666166,0.9999999999721718,-2.4411746968312302,False
X_pca,44,paclitaxel,SQ1_LUNG,HCC56_LARGE_INTESTINE,238,99,0.025559067726135254,0.2523554876496053,0.9999999999996058,-3.9348850768279284,False
X_pca,44,paclitaxel,HCC56_LARGE_INTESTINE,TCCSUP_URINARY_TRACT,99,316,0.06281018257141113,0.6251438434982739,8.533589995749279e-05,0.8771814814401057,True
X_pca,44,paclitaxel,HEC251_ENDOMETRIUM,HDQP1_BREAST,107,64,0.05712360143661499,0.5716997663551402,0.05871999534005909,0.7446721571329478,False
X_pca,44,paclitaxel,HS852T_SKIN,HDQP1_BREAST,162,64,0.01132732629776001,0.6283757716049383,0.0013309096233785132,6.269472005301841,True
X_pca,44,paclitaxel,HDQP1_BREAST,LS180_LARGE_INTESTINE,64,361,0.06870612502098083,0.6871104570637119,9.082125441612835e-07,1.4201812047215951,True
X_pca,44,paclitaxel,HDQP1_BREAST,NCIH2228_LUNG,64,367,0.09008488059043884,0.13142881471389645,1.0,-2.5189375674018004,False
X_pca,44,paclitaxel,HDQP1_BREAST,NCIH2452_PLEURA,64,538,0.009544730186462402,0.11076905204460967,1.0,-27.84218537642998,False
X_pca,44,paclitaxel,NCIH292_LUNG,HDQP1_BREAST,213,64,0.016559064388275146,0.294087441314554,0.9999997070933418,-6.861327417777425,False
X_pca,44,paclitaxel,PANC0203_PANCREAS,HDQP1_BREAST,506,64,0.09207898378372192,0.5396800889328063,0.15038950214568475,0.24329185835039102,False
X_pca,44,paclitaxel,TCCSUP_URINARY_TRACT,HDQP1_BREAST,316,64,0.07429414987564087,0.646212420886076,0.00011232895014573913,1.0892943107907531,True
X_pca,44,paclitaxel,SNU423_LIVER,HEC151_ENDOMETRIUM,212,250,0.07899793982505798,0.5396792452830189,0.07074381664383894,0.37281451162247314,False
X_pca,44,paclitaxel,VMCUB1_URINARY_TRACT,HEC151_ENDOMETRIUM,478,250,0.03918793797492981,0.01797489539748954,1.0,-12.357117212854526,False
X_pca,44,paclitaxel,HEC251_ENDOMETRIUM,HS852T_SKIN,107,162,0.04579627513885498,0.44109841929156574,0.9490464637995548,-0.6218409581865156,False
X_pca,44,paclitaxel,HEC251_ENDOMETRIUM,NCIH2452_PLEURA,107,538,0.06666833162307739,0.1508355626585137,1.0,-3.348033260775684,False
X_pca,44,paclitaxel,HEC251_ENDOMETRIUM,NCIH292_LUNG,107,213,0.040564537048339844,0.7724101619060155,9.269249651820801e-16,3.8495575043524806,True
X_pca,44,paclitaxel,PANC0203_PANCREAS,HEC251_ENDOMETRIUM,506,107,0.034955382347106934,0.46392818883676257,0.8797400131786779,-0.5760568780308646,False
X_pca,44,paclitaxel,TCCSUP_URINARY_TRACT,HEC251_ENDOMETRIUM,316,107,0.01717054843902588,0.5750916834260026,0.010103918851600918,2.2357957531694446,True
X_pca,44,paclitaxel,HT55_LARGE_INTESTINE,HEC6_ENDOMETRIUM,211,161,0.07965373992919922,0.9632627829619381,3.0570965164073053e-53,3.1866879460645237,True
X_pca,44,paclitaxel,MCF7_BREAST,HEC6_ENDOMETRIUM,143,161,0.06640303134918213,0.988011988011988,3.9053050310781515e-49,5.3576654884071795,True
X_pca,44,paclitaxel,PC3_PROSTATE,HEC6_ENDOMETRIUM,169,161,0.009915292263031006,0.6581278253519056,3.420615941418908e-07,7.461392034512555,True
X_pca,44,paclitaxel,SNU1214_UPPER_AERODIGESTIVE_TRACT,HEC6_ENDOMETRIUM,188,161,0.004662692546844482,0.23400951499933922,1.0,-24.693357674276758,False
X_pca,44,paclitaxel,SNU308_BILIARY_TRACT,HEC6_ENDOMETRIUM,94,161,0.023440182209014893,0.4170080613188846,0.986493980861731,-1.6772398403337168,False
X_pca,44,paclitaxel,HUH28_BILIARY_TRACT,HEP3B217_LIVER,139,118,0.012195408344268799,0.10888915985855384,1.0,-14.399518177251315,False
X_pca,44,paclitaxel,OVSAHO_OVARY,HEP3B217_LIVER,227,118,0.007502615451812744,0.9522885089225714,1.5706520401727714e-43,28.64678437958342,True
X_pca,44,paclitaxel,HEP3B217_LIVER,OVTOKO_OVARY,118,209,0.037992238998413086,0.0799610737166491,1.0,-4.794593539796836,False
X_pca,44,paclitaxel,HEP3B217_LIVER,VMRCRCZ_KIDNEY,118,300,0.08808410167694092,0.03474576271186441,1.0,-3.2594369594019703,False
X_pca,44,paclitaxel,KALS1_CENTRAL_NERVOUS_SYSTEM,HMC18_BREAST,288,293,0.020109951496124268,0.4539249146757679,0.9727048599170836,-1.1295535286728355,False
X_pca,44,paclitaxel,HMC18_BREAST,PATU8988S_PANCREAS,293,244,0.0820414125919342,0.01685503273093493,1.0,-4.802701953585187,False
X_pca,44,paclitaxel,SCC9_UPPER_AERODIGESTIVE_TRACT,HMC18_BREAST,475,293,0.004085361957550049,0.2427591162205856,1.0,-28.665498533553983,False
X_pca,44,paclitaxel,LI7_LIVER,HOS_BONE,196,829,0.02153840661048889,0.6268801851259201,1.591837119037374e-08,3.509258773083182,True
X_pca,44,paclitaxel,HOS_BONE,SNU423_LIVER,829,212,0.09865981340408325,0.09659853881694244,1.0,-2.8361135381793243,False
X_pca,44,paclitaxel,SW1088_CENTRAL_NERVOUS_SYSTEM,HOS_BONE,128,829,0.08190783858299255,0.5179621531966224,0.2563342338233724,0.09259720361920284,False
X_pca,44,paclitaxel,TE10_OESOPHAGUS,HOS_BONE,219,829,0.09092608094215393,0.7223590065601401,1.9654583994298404e-24,1.4695724634520277,True
X_pca,44,paclitaxel,HS852T_SKIN,LS180_LARGE_INTESTINE,162,361,0.08003345131874084,0.7902089531821758,1.1997898561694307e-26,2.106512961078526,True
X_pca,44,paclitaxel,HS852T_SKIN,NCIH2452_PLEURA,162,538,0.020872056484222412,0.18736518426729085,1.0,-9.329688823330253,False
X_pca,44,paclitaxel,NCIH292_LUNG,HS852T_SKIN,213,162,0.005231738090515137,0.19466179794818292,1.0,-35.29104753035526,False
X_pca,44,paclitaxel,PANC0203_PANCREAS,HS852T_SKIN,506,162,0.08075165748596191,0.40583369931196017,0.9998475223603894,-0.6020221696058652,False
X_pca,44,paclitaxel,TCCSUP_URINARY_TRACT,HS852T_SKIN,316,162,0.06296682357788086,0.517424597593374,0.2664276773749371,0.15741368394716465,False
X_pca,44,paclitaxel,HT1080_SOFT_TISSUE,RERFLCAI_LUNG,516,763,0.02843126654624939,0.19062096782386947,1.0,-6.679563671303985,False
X_pca,44,paclitaxel,SH10TC_STOMACH,HT1080_SOFT_TISSUE,351,516,0.0827610194683075,0.97814660217761,8.240365295908348e-127,5.369931370381182,True
X_pca,44,paclitaxel,HT1197_URINARY_TRACT,RVH421_SKIN,74,239,0.08567112684249878,0.25777451091258624,0.9999999998493643,-1.454612108196411,False
X_pca,44,paclitaxel,HT1197_URINARY_TRACT,SNU46_UPPER_AERODIGESTIVE_TRACT,74,236,0.04393512010574341,0.7565849748053138,1.3704500104591019e-11,3.281563098924834,True
X_pca,44,paclitaxel,HT1197_URINARY_TRACT,TE1_OESOPHAGUS,74,206,0.04961872100830078,0.7368144843872999,7.640815692915512e-10,2.515221848521854,True
X_pca,44,paclitaxel,HT55_LARGE_INTESTINE,MCF7_BREAST,211,143,0.01325070858001709,0.17813939614887483,1.0,-7.69269174386024,False
X_pca,44,paclitaxel,MDAMB361_BREAST,HT55_LARGE_INTESTINE,135,211,0.027133405208587646,0.049464630507284536,1.0,-6.756553258640879,False
X_pca,44,paclitaxel,OVCAR4_OVARY,HT55_LARGE_INTESTINE,283,211,0.0683746337890625,0.38388625592417064,0.9999950218213959,-0.4847780573719443,False
X_pca,44,paclitaxel,HT55_LARGE_INTESTINE,PC3_PROSTATE,211,169,0.06973844766616821,0.8648027146022043,1.140845449767821e-34,2.5789178881786823,True
X_pca,44,paclitaxel,SKMEL30_SKIN,HT55_LARGE_INTESTINE,353,211,0.0948222279548645,0.1818132996791214,1.0,-1.6738528870278657,False
X_pca,44,paclitaxel,SNU1079_BILIARY_TRACT,HT55_LARGE_INTESTINE,73,211,0.0402870774269104,0.25287281698370445,0.9999999998456189,-2.6156411123712076,False
X_pca,44,paclitaxel,HT55_LARGE_INTESTINE,SNU1214_UPPER_AERODIGESTIVE_TRACT,211,188,0.07499104738235474,0.9977311687002117,2.2357262722028084e-66,4.920175948396883,True
X_pca,44,paclitaxel,HT55_LARGE_INTESTINE,SNU308_BILIARY_TRACT,211,94,0.056213557720184326,0.9681355248563074,2.967994770650674e-39,5.214870437771995,True
X_pca,44,paclitaxel,T47D_BREAST,HT55_LARGE_INTESTINE,221,211,0.07116401195526123,0.23338551607299865,1.0,-1.2814905953409539,False
X_pca,44,paclitaxel,HUH28_BILIARY_TRACT,OVSAHO_OVARY,139,227,0.004692792892456055,0.004024973853516306,1.0,-83.21991194009817,False
X_pca,44,paclitaxel,HUH28_BILIARY_TRACT,OVTOKO_OVARY,139,209,0.050187647342681885,0.005645244569894323,1.0,-7.1285538721048916,False
X_pca,44,paclitaxel,HUH6_LIVER,LS1034_LARGE_INTESTINE,338,146,0.032526254653930664,0.5959106752046689,0.0004025883817086278,1.0514736722477753,True
X_pca,44,paclitaxel,HUH6_LIVER,NCIH1792_LUNG,338,111,0.08777791261672974,0.9785169785169785,4.74132848016621e-52,4.556995425364797,True
X_pca,44,paclitaxel,HUH6_LIVER,PK45H_PANCREAS,338,271,0.014763474464416504,0.6211707679206969,1.3493326582580163e-07,3.69715124015693,True
X_pca,44,paclitaxel,RVH421_SKIN,HUH6_LIVER,239,338,0.07957369089126587,0.49851452056151124,0.5243554674784462,-0.19026094739931895,False
X_pca,44,paclitaxel,SKMEL5_SKIN,HUH6_LIVER,297,338,0.014764249324798584,0.32208674516366825,0.9999999999999951,-5.382937086239647,False
X_pca,44,paclitaxel,JHOC5_OVARY,HUPT3_PANCREAS,145,136,0.035355329513549805,0.5645030425963489,0.030895394422383454,0.8890302175784683,False
X_pca,44,paclitaxel,MKN7_STOMACH,HUPT3_PANCREAS,258,136,0.05286431312561035,0.8430802553579572,2.020324843945479e-29,3.8050898411568936,True
X_pca,44,paclitaxel,HUPT3_PANCREAS,NCIH650_LUNG,136,271,0.09097850322723389,0.3988767093553289,0.999565529201828,-0.4357757821358568,False
X_pca,44,paclitaxel,HUPT3_PANCREAS,NCIH747_LARGE_INTESTINE,136,80,0.08951622247695923,0.23088235294117648,0.9999999999797509,-1.4439191352285154,False
X_pca,44,paclitaxel,HUPT3_PANCREAS,OAW28_OVARY,136,161,0.01970362663269043,0.16724515893313846,1.0,-8.201295960011135,False
X_pca,44,paclitaxel,PK59_PANCREAS,HUPT3_PANCREAS,174,136,0.05465120077133179,0.8617731575388776,4.090674932959737e-28,3.486555061717043,True
X_pca,44,paclitaxel,HUPT3_PANCREAS,RT4_URINARY_TRACT,136,106,0.06293344497680664,0.7020671476137624,3.5126146052622306e-08,1.4182146235129316,True
X_pca,44,paclitaxel,HUPT4_PANCREAS,IGR1_SKIN,56,725,0.017641276121139526,0.3993596059113301,0.9940030626886853,-3.2803590655767136,False
X_pca,44,paclitaxel,HUPT4_PANCREAS,KPNSI9S_AUTONOMIC_GANGLIA,56,129,0.008275628089904785,0.7898671096345515,1.9709663650391087e-10,18.498896760769032,True
X_pca,44,paclitaxel,NCIH2087_LUNG,HUPT4_PANCREAS,219,56,0.0594555139541626,0.5053000652315721,0.45166927831343007,0.029908294430682488,False
X_pca,44,paclitaxel,NCIH650_LUNG,HUPT4_PANCREAS,271,56,0.08929795026779175,0.6307327358987875,0.0010360747398871425,0.7058301592413612,True
X_pca,44,paclitaxel,NCIH747_LARGE_INTESTINE,HUPT4_PANCREAS,80,56,0.0907602310180664,0.7944196428571428,2.7707196897786434e-09,1.68176240729837,True
X_pca,44,paclitaxel,HUPT4_PANCREAS,OVK18_OVARY,56,178,0.010770827531814575,0.8111958266452648,1.1109657862084359e-12,15.545892127338051,True
X_pca,44,paclitaxel,SW1990_PANCREAS,HUPT4_PANCREAS,307,56,0.05053430795669556,0.8092135877152163,9.14540035486706e-14,3.168984726362397,True
X_pca,44,paclitaxel,KPNSI9S_AUTONOMIC_GANGLIA,IGR1_SKIN,129,725,0.009365648031234741,0.14618551189521517,1.0,-22.524838539141488,False
X_pca,44,paclitaxel,NCIH2087_LUNG,IGR1_SKIN,219,725,0.07709679007530212,0.40609037946780036,0.9999876142807519,-0.7275465941016169,False
X_pca,44,paclitaxel,OVK18_OVARY,IGR1_SKIN,178,725,0.006870448589324951,0.12489732661759008,1.0,-32.79434232782928,False
X_pca,44,paclitaxel,SW1990_PANCREAS,IGR1_SKIN,307,725,0.06817558407783508,0.7070201055823879,3.258643745711741e-26,1.500137203122112,True
X_pca,44,paclitaxel,IGR37_SKIN,LNCAPCLONEFGC_PROSTATE,347,129,0.08459576964378357,0.5634340861872529,0.016655218096023897,0.2733699263064206,True
X_pca,44,paclitaxel,IGR37_SKIN,MFE319_ENDOMETRIUM,347,191,0.01641559600830078,0.893945109163058,4.958096225777308e-52,14.95749270230956,True
X_pca,44,paclitaxel,NCIH1944_LUNG,IGR37_SKIN,414,347,0.027056396007537842,0.1155034874493589,1.0,-9.178792906405329,False
X_pca,44,paclitaxel,IGR37_SKIN,ONCODG1_OVARY,347,270,0.02703273296356201,0.45759419361724835,0.9647694559275684,-0.7217329028090922,False
X_pca,44,paclitaxel,IGR37_SKIN,SCC25_UPPER_AERODIGESTIVE_TRACT,347,898,0.05807626247406006,0.9814060063028311,1.4322572212757772e-153,6.79078148264979,True
X_pca,44,paclitaxel,SKNAS_AUTONOMIC_GANGLIA,IGR37_SKIN,226,347,0.08177188038825989,0.09890081864782842,1.0,-3.55341538386109,False
X_pca,44,paclitaxel,IGR37_SKIN,TE6_OESOPHAGUS,347,551,0.09361466765403748,0.9319759201242698,7.065394594199997e-106,3.332104287757923,True
X_pca,44,paclitaxel,TOV112D_OVARY,IGR37_SKIN,78,347,0.010907679796218872,0.05741520727111505,1.0,-31.10278066074658,False
X_pca,44,paclitaxel,JHH6_LIVER,KPL1_BREAST,206,276,0.0010464191436767578,0.025573378359364008,1.0,-383.70668585545855,False
X_pca,44,paclitaxel,JHH6_LIVER,NCIH1373_LUNG,206,164,0.047718584537506104,0.136011129528771,1.0,-5.477456266880242,False
X_pca,44,paclitaxel,JHH6_LIVER,NCIH1435_LUNG,206,267,0.057349205017089844,0.21895567433911495,1.0,-2.932008620502948,False
X_pca,44,paclitaxel,NCIH2444_LUNG,JHH6_LIVER,237,206,0.09167742729187012,0.8242800376879276,2.5001618946370236e-32,2.1649928614330984,True
X_pca,44,paclitaxel,JHH6_LIVER,OSRC2_KIDNEY,206,126,0.07017892599105835,0.00500847588226229,1.0,-7.579926087467373,False
X_pca,44,paclitaxel,RCM1_LARGE_INTESTINE,JHH6_LIVER,128,206,0.007308304309844971,0.879247572815534,1.0833922114369962e-31,32.47580082829677,True
X_pca,44,paclitaxel,MKN7_STOMACH,JHOC5_OVARY,258,145,0.017508983612060547,0.7543437583533814,1.1457503108081251e-17,9.693395590769741,True
X_pca,44,paclitaxel,JHOC5_OVARY,OAW28_OVARY,145,161,0.055058956146240234,0.28361533518954807,0.999999999968647,-2.364071648298958,False
X_pca,44,paclitaxel,OUMS23_LARGE_INTESTINE,JHOC5_OVARY,107,145,0.08006691932678223,0.9286496938446664,1.4983907377018566e-31,4.161029085734314,True
X_pca,44,paclitaxel,PK59_PANCREAS,JHOC5_OVARY,174,145,0.019295871257781982,0.7555687673404677,1.913516755228755e-15,8.245933146140882,True
X_pca,44,paclitaxel,JHOC5_OVARY,RT4_URINARY_TRACT,145,106,0.09828877449035645,0.713142485361093,4.072713489747271e-09,1.2278623768575343,True
X_pca,44,paclitaxel,KALS1_CENTRAL_NERVOUS_SYSTEM,SCC9_UPPER_AERODIGESTIVE_TRACT,288,475,0.01602458953857422,0.7077046783625731,3.0520377410402417e-22,5.890551536566849,True
X_pca,44,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,LI7_LIVER,172,196,0.07829242944717407,0.4506703844328429,0.9488531668004868,-0.3513358568218656,False
X_pca,44,paclitaxel,NCIH1792_LUNG,KNS42_CENTRAL_NERVOUS_SYSTEM,111,172,0.04370313882827759,0.3463754452126545,0.9999936168017383,-1.9901639002177218,False
X_pca,44,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,NCIH2126_LUNG,172,264,0.00016826391220092773,0.5495507399577167,0.040117702504081684,153.9360678086748,False
X_pca,44,paclitaxel,NCIH2170_LUNG,KNS42_CENTRAL_NERVOUS_SYSTEM,142,172,0.0009950995445251465,0.3892482803799541,0.9996361088704729,-55.35788888908503,False
X_pca,44,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,SW1088_CENTRAL_NERVOUS_SYSTEM,172,128,0.01792299747467041,0.5678143168604651,0.02229983823871604,2.259246413639806,True
X_pca,44,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,TE10_OESOPHAGUS,172,219,0.008904755115509033,0.3416427737071254,0.9999999623083488,-9.606727987343076,False
X_pca,44,paclitaxel,KPL1_BREAST,NCIH1373_LUNG,276,164,0.046672165393829346,0.7624823259102156,1.608240768363379e-20,3.0026796599590977,True
X_pca,44,paclitaxel,KPL1_BREAST,NCIH1435_LUNG,276,267,0.056302785873413086,0.9165716767084623,1.324064648177685e-63,4.14490428007431,True
X_pca,44,paclitaxel,NCIH2444_LUNG,KPL1_BREAST,237,276,0.09272384643554688,0.10637191952546933,1.0,-2.189696111621056,False
X_pca,44,paclitaxel,KPL1_BREAST,OSRC2_KIDNEY,276,126,0.06913250684738159,0.21776512537382103,1.0,-1.8867108430205843,False
X_pca,44,paclitaxel,RCM1_LARGE_INTESTINE,KPL1_BREAST,128,276,0.008354723453521729,0.13861526268115942,1.0,-19.650559038863648,False
X_pca,44,paclitaxel,NCIH2087_LUNG,KPNSI9S_AUTONOMIC_GANGLIA,219,129,0.06773114204406738,0.7785565112739372,1.9578054574722487e-18,2.2865139728749413,True
X_pca,44,paclitaxel,NCIH650_LUNG,KPNSI9S_AUTONOMIC_GANGLIA,271,129,0.09757357835769653,0.8968219914757287,5.255839214670494e-38,2.214935433963862,True
X_pca,44,paclitaxel,KPNSI9S_AUTONOMIC_GANGLIA,OVK18_OVARY,129,178,0.00249519944190979,0.5214267049908544,0.2610125422038601,5.751898235075908,False
X_pca,44,paclitaxel,SW1990_PANCREAS,KPNSI9S_AUTONOMIC_GANGLIA,307,129,0.05880993604660034,0.9530843622957856,8.908217249213992e-51,5.326182288134591,True
X_pca,44,paclitaxel,KYSE520_OESOPHAGUS,LMSU_STOMACH,323,255,0.037214577198028564,0.9403508771929825,2.9069283448760016e-74,7.201183248120301,True
X_pca,44,paclitaxel,NCIH1299_LUNG,KYSE520_OESOPHAGUS,534,323,0.020758092403411865,0.21117565890933546,1.0,-7.574274318279358,False
X_pca,44,paclitaxel,KYSE520_OESOPHAGUS,SNU899_UPPER_AERODIGESTIVE_TRACT,323,83,0.05236327648162842,0.9148420306613451,9.890361290743058e-32,3.8929878145941053,True
X_pca,44,paclitaxel,KYSE520_OESOPHAGUS,TM31_CENTRAL_NERVOUS_SYSTEM,323,116,0.059884488582611084,0.6154852140493221,0.00011158748725901086,0.830641164792684,True
X_pca,44,paclitaxel,VMRCRCZ_KIDNEY,KYSE520_OESOPHAGUS,300,323,0.05266958475112915,0.9647574819401444,7.87330847296958e-90,5.727626572102925,True
X_pca,44,paclitaxel,NCIH2126_LUNG,LI7_LIVER,264,196,0.07812416553497314,0.39776592455163884,0.9999124183615612,-0.683640233659766,False
X_pca,44,paclitaxel,NCIH2170_LUNG,LI7_LIVER,142,196,0.07928752899169922,0.3357645875251509,0.9999998735745459,-1.0416965801839713,False
X_pca,44,paclitaxel,SW1088_CENTRAL_NERVOUS_SYSTEM,LI7_LIVER,128,196,0.06036943197250366,0.3824936224489796,0.9998262095899279,-1.1263880299517202,False
X_pca,44,paclitaxel,TE10_OESOPHAGUS,LI7_LIVER,219,196,0.06938767433166504,0.6151803187028236,2.533117450411034e-05,0.8364399436229957,True
X_pca,44,paclitaxel,NCIH1299_LUNG,LMSU_STOMACH,534,255,0.05797266960144043,0.717221120658001,2.5674150124339093e-23,1.9105813908203846,True
X_pca,44,paclitaxel,LMSU_STOMACH,SNU899_UPPER_AERODIGESTIVE_TRACT,255,83,0.015148699283599854,0.3093314434207418,0.9999999103192506,-4.233986788460412,False
X_pca,44,paclitaxel,LMSU_STOMACH,TM31_CENTRAL_NERVOUS_SYSTEM,255,116,0.02266991138458252,0.11632860040567951,1.0,-9.627142552638077,False
X_pca,44,paclitaxel,VMRCRCZ_KIDNEY,LMSU_STOMACH,300,255,0.08988416194915771,0.9968104575163399,6.385295993088873e-91,6.3377205807263515,True
X_pca,44,paclitaxel,MFE319_ENDOMETRIUM,LNCAPCLONEFGC_PROSTATE,191,129,0.06818017363548279,0.0884370307236495,1.0,-3.2620952151567506,False
X_pca,44,paclitaxel,LNCAPCLONEFGC_PROSTATE,NCIH522_LUNG,129,208,0.08573044836521149,0.9797257006559332,6.708609309066858e-50,3.5682493538941804,True
X_pca,44,paclitaxel,ONCODG1_OVARY,LNCAPCLONEFGC_PROSTATE,270,129,0.05756303668022156,0.6349124318116566,6.486245698244416e-06,0.7406897656019663,True
X_pca,44,paclitaxel,SCC25_UPPER_AERODIGESTIVE_TRACT,LNCAPCLONEFGC_PROSTATE,898,129,0.02651950716972351,0.00887415617824278,1.0,-13.999403009300742,False
X_pca,44,paclitaxel,LNCAPCLONEFGC_PROSTATE,TE6_OESOPHAGUS,129,551,0.009018898010253906,0.948226621083583,5.737604037615788e-57,32.02252601651989,True
X_pca,44,paclitaxel,TOV112D_OVARY,LNCAPCLONEFGC_PROSTATE,78,129,0.09550344944000244,0.04174120453190221,1.0,-3.31017606965808,False
X_pca,44,paclitaxel,LS1034_LARGE_INTESTINE,NCIH1792_LUNG,146,111,0.05525165796279907,0.9689004072565717,3.2047227847386204e-38,6.62067093196314,True
X_pca,44,paclitaxel,LS1034_LARGE_INTESTINE,NCIH2170_LUNG,146,142,0.09795969724655151,0.9734709627628786,3.591245564425347e-44,3.408679855081821,True
X_pca,44,paclitaxel,PK45H_PANCREAS,LS1034_LARGE_INTESTINE,271,146,0.01776278018951416,0.4640347773340747,0.8873486281945326,-1.1474722584103185,False
X_pca,44,paclitaxel,SKMEL5_SKIN,LS1034_LARGE_INTESTINE,297,146,0.04729050397872925,0.3941469489414695,0.9998550354429648,-0.9573703176408562,False
X_pca,44,paclitaxel,LS180_LARGE_INTESTINE,NCIH2228_LUNG,361,367,0.021378755569458008,0.06058707646787987,1.0,-15.178308032193724,False
X_pca,44,paclitaxel,NCIH2452_PLEURA,LS180_LARGE_INTESTINE,538,361,0.05916139483451843,0.9473993141727337,4.862913438003194e-115,6.141188787718679,True
X_pca,44,paclitaxel,NCIH292_LUNG,LS180_LARGE_INTESTINE,213,361,0.08526518940925598,0.47139531556838726,0.8741304624535535,-0.18814260786974196,False
X_pca,44,paclitaxel,MDAMB361_BREAST,MCF7_BREAST,135,143,0.040384113788604736,0.014918414918414918,1.0,-7.063716078236554,False
X_pca,44,paclitaxel,OVCAR4_OVARY,MCF7_BREAST,283,143,0.08162534236907959,0.14460451209567818,1.0,-1.654879902675237,False
X_pca,44,paclitaxel,MCF7_BREAST,PC3_PROSTATE,143,169,0.05648773908615112,0.9462490172549344,2.53515644823983e-42,4.988398389323628,True
X_pca,44,paclitaxel,SNU1079_BILIARY_TRACT,MCF7_BREAST,73,143,0.05353778600692749,0.10259603410288341,1.0,-3.872221247290271,False
X_pca,44,paclitaxel,MCF7_BREAST,SNU1214_UPPER_AERODIGESTIVE_TRACT,143,188,0.061740338802337646,0.9997024252343402,5.275759278789919e-55,7.627149013178379,True
X_pca,44,paclitaxel,MCF7_BREAST,SNU308_BILIARY_TRACT,143,94,0.042962849140167236,0.9901800327332242,1.3678676007823484e-37,9.195852806731164,True
