rep,seed,drug_a,drug_b,cell_line,n_cells,rho
X_pca,42,doxorubicin,platin,KMRC3_KIDNEY,245,0.08168732506997202
X_pca,42,doxorubicin,platin,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.003591786294611377
X_pca,42,doxorubicin,platin,KPL1_BREAST,276,0.3108420256560266
X_pca,42,doxorubicin,platin,KPNSI9S_AUTONOMIC_GANGLIA,129,0.15389646690518788
X_pca,42,doxorubicin,platin,KYSE520_OESOPHAGUS,323,0.16462511778166644
X_pca,42,doxorubicin,platin,LI7_LIVER,196,0.17335862107435715
X_pca,42,doxorubicin,platin,LMSU_STOMACH,255,0.33703827003242237
X_pca,42,doxorubicin,platin,LNCAPCLONEFGC_PROSTATE,129,0.29110576923076925
X_pca,42,doxorubicin,platin,LS1034_LARGE_INTESTINE,146,0.27389355364252455
X_pca,42,doxorubicin,platin,LS180_LARGE_INTESTINE,361,-0.04252995821918856
X_pca,42,doxorubicin,platin,MCF7_BREAST,143,0.022948882103811682
X_pca,42,doxorubicin,platin,MDAMB361_BREAST,135,0.054916593503072875
X_pca,42,doxorubicin,platin,MFE319_ENDOMETRIUM,191,0.4075399559107192
X_pca,42,doxorubicin,platin,MKN45_STOMACH,118,0.07589319952231219
X_pca,42,doxorubicin,platin,MKN7_STOMACH,258,0.0635547578810632
X_pca,42,doxorubicin,platin,MSTO211H_PLEURA,297,0.08690798791469934
X_pca,42,doxorubicin,platin,NCIH1299_LUNG,534,0.3207110897109181
X_pca,42,doxorubicin,platin,NCIH1373_LUNG,164,0.15845088623780826
X_pca,42,doxorubicin,platin,NCIH1435_LUNG,267,0.05325068498850681
X_pca,42,doxorubicin,platin,NCIH1792_LUNG,111,0.001588276588276588
X_pca,42,doxorubicin,platin,NCIH1944_LUNG,414,0.11932813895861372
X_pca,42,doxorubicin,platin,NCIH2087_LUNG,219,0.19937619248917482
X_pca,42,doxorubicin,platin,NCIH2110_LUNG,1990,0.09996345504027633
X_pca,42,doxorubicin,platin,NCIH2126_LUNG,264,-0.10378401998317342
X_pca,42,doxorubicin,platin,NCIH2170_LUNG,142,0.11154652958668543
X_pca,42,doxorubicin,platin,NCIH2228_LUNG,367,0.0563100999215202
X_pca,42,doxorubicin,platin,NCIH226_LUNG,235,-0.1095018816980591
X_pca,42,doxorubicin,platin,NCIH2444_LUNG,237,-0.03604376743188157
X_pca,42,doxorubicin,platin,NCIH2452_PLEURA,538,-0.027719115989052523
X_pca,42,doxorubicin,platin,NCIH292_LUNG,213,0.09585337807128434
X_pca,42,doxorubicin,platin,NCIH358_LUNG,336,-0.010999158510120025
X_pca,42,doxorubicin,platin,NCIH446_LUNG,196,0.1886332666608229
X_pca,42,doxorubicin,platin,NCIH460_LUNG,837,0.12970063533495746
X_pca,42,doxorubicin,platin,NCIH522_LUNG,208,0.4398113328319278
X_pca,42,doxorubicin,platin,NCIH650_LUNG,271,-0.026493500229119938
X_pca,42,doxorubicin,platin,NCIH747_LARGE_INTESTINE,80,-0.16436943272386312
X_pca,42,doxorubicin,platin,OAW28_OVARY,161,0.24149125833908447
X_pca,42,doxorubicin,platin,ONCODG1_OVARY,270,0.042817535982051264
X_pca,42,doxorubicin,platin,OSRC2_KIDNEY,126,-0.21571803524559435
X_pca,42,doxorubicin,platin,OUMS23_LARGE_INTESTINE,107,0.2440682615255001
X_pca,42,doxorubicin,platin,OVCAR4_OVARY,283,0.0893287701549497
X_pca,42,doxorubicin,platin,OVK18_OVARY,178,0.09784036879381314
X_pca,42,doxorubicin,platin,OVSAHO_OVARY,227,0.20859964421208577
X_pca,42,doxorubicin,platin,OVTOKO_OVARY,209,0.0036108628213891375
X_pca,42,doxorubicin,platin,PANC0203_PANCREAS,506,-0.03131521281791159
X_pca,42,doxorubicin,platin,PATU8988S_PANCREAS,244,0.0027227405837866414
X_pca,42,doxorubicin,platin,PC3_PROSTATE,169,0.028596290587240815
X_pca,42,doxorubicin,platin,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,-0.028417392139919822
X_pca,42,doxorubicin,platin,PK45H_PANCREAS,271,0.33321093505052696
X_pca,42,doxorubicin,platin,PK59_PANCREAS,174,0.11882684586690963
X_pca,42,doxorubicin,platin,RCC10RGB_KIDNEY,233,0.02551105596095976
X_pca,42,doxorubicin,platin,RCM1_LARGE_INTESTINE,128,-0.11608450833180738
X_pca,42,doxorubicin,platin,RD_SOFT_TISSUE,261,0.09696141359737044
X_pca,42,doxorubicin,platin,RERFLCAD1_LUNG,243,0.11849242549689643
X_pca,42,doxorubicin,platin,RERFLCAI_LUNG,763,0.08184477264564996
X_pca,42,doxorubicin,platin,RT4_URINARY_TRACT,106,0.12728921580975894
X_pca,42,doxorubicin,platin,RVH421_SKIN,239,-0.07821806546886537
X_pca,42,doxorubicin,platin,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.1269061043320404
X_pca,42,doxorubicin,platin,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.08649023900033032
X_pca,42,doxorubicin,platin,SH10TC_STOMACH,351,0.23738788988788986
X_pca,42,doxorubicin,platin,SKES1_BONE,91,0.07810160853639116
X_pca,42,doxorubicin,platin,SKMEL2_SKIN,276,-0.056579672093720126
X_pca,42,doxorubicin,platin,SKMEL30_SKIN,353,-0.10022310418730931
X_pca,42,doxorubicin,platin,SKMEL5_SKIN,297,-0.03641072433018742
X_pca,42,doxorubicin,platin,SKNAS_AUTONOMIC_GANGLIA,226,0.25002118176029525
X_pca,42,doxorubicin,platin,SNU1079_BILIARY_TRACT,73,0.03332099222510182
X_pca,42,doxorubicin,platin,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,-0.05346690578230002
X_pca,42,doxorubicin,platin,SNU308_BILIARY_TRACT,94,0.09885489289455622
X_pca,42,doxorubicin,platin,SNU423_LIVER,212,0.22701837421740492
X_pca,42,doxorubicin,platin,SNU449_LIVER,282,0.048575000782591735
X_pca,42,doxorubicin,platin,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.10053727854948485
X_pca,42,doxorubicin,platin,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.2339436982958716
X_pca,42,doxorubicin,platin,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.25509004659754
X_pca,42,doxorubicin,platin,SNUC4_LARGE_INTESTINE,467,0.21645047198989356
X_pca,42,doxorubicin,platin,SQ1_LUNG,238,-0.009346019007147375
X_pca,42,doxorubicin,platin,SU8686_PANCREAS,82,0.1229960492376008
X_pca,42,doxorubicin,platin,SW1088_CENTRAL_NERVOUS_SYSTEM,128,5.722395165720563e-05
X_pca,42,doxorubicin,platin,SW1271_LUNG,115,-0.09504458297167206
X_pca,42,doxorubicin,platin,SW1990_PANCREAS,307,0.06272701559154903
X_pca,42,doxorubicin,platin,SW579_THYROID,217,0.11970057826820184
X_pca,42,doxorubicin,platin,T47D_BREAST,221,0.018722136369195192
X_pca,42,doxorubicin,platin,TCCSUP_URINARY_TRACT,316,0.13654114922333585
X_pca,42,doxorubicin,platin,TE10_OESOPHAGUS,219,0.1319958412832612
X_pca,42,doxorubicin,platin,TE14_OESOPHAGUS,474,0.19142964591611236
X_pca,42,doxorubicin,platin,TE1_OESOPHAGUS,206,0.18871054645540125
X_pca,42,doxorubicin,platin,TE6_OESOPHAGUS,551,0.07989670236652008
X_pca,42,doxorubicin,platin,TE9_OESOPHAGUS,248,0.027340129749768304
X_pca,42,doxorubicin,platin,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.11109060854188292
X_pca,42,doxorubicin,platin,TOV112D_OVARY,78,0.3873974127138684
X_pca,42,doxorubicin,platin,UACC257_SKIN,239,-0.0687678000070321
X_pca,42,doxorubicin,platin,UMUC1_URINARY_TRACT,197,0.09560695528788352
X_pca,42,doxorubicin,platin,VMCUB1_URINARY_TRACT,478,0.1459566578815995
X_pca,42,doxorubicin,platin,VMRCRCZ_KIDNEY,300,0.08941699352215024
X_pca,42,doxorubicin,platin,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.088349672799111
X_pca,42,doxorubicin,platin,ZR751_BREAST,309,-0.08467630083665159
X_pca,42,doxorubicin,etoposide,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.12425762087550306
X_pca,42,doxorubicin,etoposide,8305C_THYROID,459,0.23523269189961912
X_pca,42,doxorubicin,etoposide,A204_SOFT_TISSUE,250,0.19534584553352852
X_pca,42,doxorubicin,etoposide,A2058_SKIN,294,0.2476852371075115
X_pca,42,doxorubicin,etoposide,A375_SKIN,593,0.4047280263553451
X_pca,42,doxorubicin,etoposide,ACCMESO1_PLEURA,162,0.3050591268782787
X_pca,42,doxorubicin,etoposide,ASPC1_PANCREAS,290,0.3729734783020504
X_pca,42,doxorubicin,etoposide,BCPAP_THYROID,152,0.04191868451807352
X_pca,42,doxorubicin,etoposide,BFTC909_KIDNEY,379,0.18273211613025528
X_pca,42,doxorubicin,etoposide,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.3902613761612344
X_pca,42,doxorubicin,etoposide,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.4262304579511406
X_pca,42,doxorubicin,etoposide,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.1103541762714958
X_pca,42,doxorubicin,etoposide,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.3481707317073171
X_pca,42,doxorubicin,etoposide,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.3571722244379497
X_pca,42,doxorubicin,etoposide,BT474_BREAST,125,0.2457327188940092
X_pca,42,doxorubicin,etoposide,BT549_BREAST,266,0.48473430767931064
X_pca,42,doxorubicin,etoposide,CAKI2_KIDNEY,278,0.2673192062397595
X_pca,42,doxorubicin,etoposide,CALU6_LUNG,258,0.42773151785910807
X_pca,42,doxorubicin,etoposide,CAMA1_BREAST,291,0.18775401876804856
X_pca,42,doxorubicin,etoposide,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.4616153681353996
X_pca,42,doxorubicin,etoposide,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.07411466215794107
X_pca,42,doxorubicin,etoposide,COLO741_SKIN,329,0.17224506163271083
X_pca,42,doxorubicin,etoposide,COLO792_SKIN,271,0.4862769215927454
X_pca,42,doxorubicin,etoposide,COV434_OVARY,88,0.2581627980698109
X_pca,42,doxorubicin,etoposide,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.17639837952571755
X_pca,42,doxorubicin,etoposide,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.19451920989798135
X_pca,42,doxorubicin,etoposide,EBC1_LUNG,186,0.09202429961443244
X_pca,42,doxorubicin,etoposide,EFE184_ENDOMETRIUM,86,0.2586254068588141
X_pca,42,doxorubicin,etoposide,EFM192A_BREAST,333,-0.0789472829008216
X_pca,42,doxorubicin,etoposide,EKVX_LUNG,146,0.33348500477186627
X_pca,42,doxorubicin,etoposide,FTC133_THYROID,140,0.3131355098292188
X_pca,42,doxorubicin,etoposide,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.48374379994488836
X_pca,42,doxorubicin,etoposide,HCC1428_BREAST,127,0.0893501593550806
X_pca,42,doxorubicin,etoposide,HCC366_LUNG,202,0.2102997668342674
X_pca,42,doxorubicin,etoposide,HCC38_BREAST,200,0.16513762844071103
X_pca,42,doxorubicin,etoposide,HCC56_LARGE_INTESTINE,99,0.31349412492269635
X_pca,42,doxorubicin,etoposide,HDQP1_BREAST,64,0.2814102564102564
X_pca,42,doxorubicin,etoposide,HEC151_ENDOMETRIUM,250,0.1700567369077905
X_pca,42,doxorubicin,etoposide,HEC251_ENDOMETRIUM,107,0.2947158055604538
X_pca,42,doxorubicin,etoposide,HEC6_ENDOMETRIUM,161,0.13479698642742122
X_pca,42,doxorubicin,etoposide,HEP3B217_LIVER,118,0.32995153732940374
X_pca,42,doxorubicin,etoposide,HMC18_BREAST,293,0.30537153848869486
X_pca,42,doxorubicin,etoposide,HOS_BONE,829,0.2283044592488589
X_pca,42,doxorubicin,etoposide,HS852T_SKIN,162,0.42463104799727897
X_pca,42,doxorubicin,etoposide,HT1080_SOFT_TISSUE,516,0.15791506044432835
X_pca,42,doxorubicin,etoposide,HT1197_URINARY_TRACT,74,0.003835616438356164
X_pca,42,doxorubicin,etoposide,HT55_LARGE_INTESTINE,211,0.19186143248727763
X_pca,42,doxorubicin,etoposide,HUH28_BILIARY_TRACT,139,0.6419589794003305
X_pca,42,doxorubicin,etoposide,HUH6_LIVER,338,0.28018926955606466
X_pca,42,doxorubicin,etoposide,HUPT3_PANCREAS,136,0.34007442393015597
X_pca,42,doxorubicin,etoposide,HUPT4_PANCREAS,56,0.1875598086124402
X_pca,42,doxorubicin,etoposide,IALM_LUNG,322,0.2838051578979718
X_pca,42,doxorubicin,etoposide,IGR1_SKIN,725,0.2112518559221827
X_pca,42,doxorubicin,etoposide,IGR37_SKIN,347,0.34689088798373713
X_pca,42,doxorubicin,etoposide,IM95_STOMACH,185,0.4368958720291119
X_pca,42,doxorubicin,etoposide,JHH6_LIVER,206,0.34601612288811784
X_pca,42,doxorubicin,etoposide,JHOC5_OVARY,145,0.04584711069122972
X_pca,42,doxorubicin,etoposide,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.4383346595453103
X_pca,42,doxorubicin,etoposide,KMRC3_KIDNEY,245,0.3764445242311239
X_pca,42,doxorubicin,etoposide,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.17035868337330753
X_pca,42,doxorubicin,etoposide,KPL1_BREAST,276,0.20259870721022818
X_pca,42,doxorubicin,etoposide,KPNSI9S_AUTONOMIC_GANGLIA,129,0.11834190518783544
X_pca,42,doxorubicin,etoposide,KYSE520_OESOPHAGUS,323,0.32928477773005976
X_pca,42,doxorubicin,etoposide,LI7_LIVER,196,0.1797926511487063
X_pca,42,doxorubicin,etoposide,LMSU_STOMACH,255,0.08260696503010653
X_pca,42,doxorubicin,etoposide,LNCAPCLONEFGC_PROSTATE,129,0.4983508497316637
X_pca,42,doxorubicin,etoposide,LS1034_LARGE_INTESTINE,146,0.3309824260360734
X_pca,42,doxorubicin,etoposide,LS180_LARGE_INTESTINE,361,0.3581913857047387
X_pca,42,doxorubicin,etoposide,MCF7_BREAST,143,0.18069371942611379
X_pca,42,doxorubicin,etoposide,MDAMB361_BREAST,135,0.3873426982733392
X_pca,42,doxorubicin,etoposide,MFE319_ENDOMETRIUM,191,0.5399800220446404
X_pca,42,doxorubicin,etoposide,MKN45_STOMACH,118,0.4695474017507916
X_pca,42,doxorubicin,etoposide,MKN7_STOMACH,258,0.17932687654884738
X_pca,42,doxorubicin,etoposide,MSTO211H_PLEURA,297,0.5171481731884418
X_pca,42,doxorubicin,etoposide,NCIH1299_LUNG,534,0.38815857884505545
X_pca,42,doxorubicin,etoposide,NCIH1373_LUNG,164,0.4753608205351434
X_pca,42,doxorubicin,etoposide,NCIH1435_LUNG,267,0.35032638614816436
X_pca,42,doxorubicin,etoposide,NCIH1792_LUNG,111,0.2535977535977536
X_pca,42,doxorubicin,etoposide,NCIH1944_LUNG,414,0.5289225540967957
X_pca,42,doxorubicin,etoposide,NCIH2087_LUNG,219,0.2878254709975208
X_pca,42,doxorubicin,etoposide,NCIH2110_LUNG,1990,0.43713178636738725
X_pca,42,doxorubicin,etoposide,NCIH2126_LUNG,264,0.11624285034142266
X_pca,42,doxorubicin,etoposide,NCIH2170_LUNG,142,0.24676282662497828
X_pca,42,doxorubicin,etoposide,NCIH2228_LUNG,367,0.20787298237142848
X_pca,42,doxorubicin,etoposide,NCIH226_LUNG,235,0.19736192404782377
X_pca,42,doxorubicin,etoposide,NCIH2444_LUNG,237,0.31682439120252265
X_pca,42,doxorubicin,etoposide,NCIH2452_PLEURA,538,0.26183066111327497
X_pca,42,doxorubicin,etoposide,NCIH292_LUNG,213,0.3394848015974528
X_pca,42,doxorubicin,etoposide,NCIH358_LUNG,336,0.4530758669560211
X_pca,42,doxorubicin,etoposide,NCIH446_LUNG,196,0.32207922606762346
X_pca,42,doxorubicin,etoposide,NCIH460_LUNG,837,0.34104314496022453
X_pca,42,doxorubicin,etoposide,NCIH522_LUNG,208,0.3210929040448491
X_pca,42,doxorubicin,etoposide,NCIH650_LUNG,271,0.3504564310348986
X_pca,42,doxorubicin,etoposide,NCIH747_LARGE_INTESTINE,80,0.060032817627754344
X_pca,42,doxorubicin,etoposide,OAW28_OVARY,161,-0.02095410628019324
X_pca,42,doxorubicin,etoposide,ONCODG1_OVARY,270,0.4214107494234793
X_pca,42,doxorubicin,etoposide,OSRC2_KIDNEY,126,0.1371578552680915
X_pca,42,doxorubicin,etoposide,OUMS23_LARGE_INTESTINE,107,0.08312271008444523
X_pca,42,doxorubicin,etoposide,OVCAR4_OVARY,283,0.22394112059773116
X_pca,42,doxorubicin,etoposide,OVK18_OVARY,178,0.07002124628562371
X_pca,42,doxorubicin,etoposide,OVSAHO_OVARY,227,0.4865132989582843
X_pca,42,doxorubicin,etoposide,OVTOKO_OVARY,209,0.37402071612597926
X_pca,42,doxorubicin,etoposide,PANC0203_PANCREAS,506,0.2845790985067121
X_pca,42,doxorubicin,etoposide,PATU8988S_PANCREAS,244,0.6159878401876839
X_pca,42,doxorubicin,etoposide,PC3_PROSTATE,169,0.4379270051215753
X_pca,42,doxorubicin,etoposide,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,-0.07981140000626044
X_pca,42,doxorubicin,etoposide,PK45H_PANCREAS,271,0.16920205966765553
X_pca,42,doxorubicin,etoposide,PK59_PANCREAS,174,0.20356729975227084
X_pca,42,doxorubicin,etoposide,RCC10RGB_KIDNEY,233,0.30168619057919044
X_pca,42,doxorubicin,etoposide,RCM1_LARGE_INTESTINE,128,0.3893632118659585
X_pca,42,doxorubicin,etoposide,RD_SOFT_TISSUE,261,0.36727478891206194
X_pca,42,doxorubicin,etoposide,RERFLCAD1_LUNG,243,0.31640130398202926
X_pca,42,doxorubicin,etoposide,RERFLCAI_LUNG,763,-0.06419070989006917
X_pca,42,doxorubicin,etoposide,RT4_URINARY_TRACT,106,0.25381766884147416
X_pca,42,doxorubicin,etoposide,RVH421_SKIN,239,0.46208290847719835
X_pca,42,doxorubicin,etoposide,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.18361107154978049
X_pca,42,doxorubicin,etoposide,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.5341323151512437
X_pca,42,doxorubicin,etoposide,SH10TC_STOMACH,351,0.12863580863580865
X_pca,42,doxorubicin,etoposide,SKES1_BONE,91,0.15851250199076286
X_pca,42,doxorubicin,etoposide,SKMEL2_SKIN,276,0.2962052482127823
X_pca,42,doxorubicin,etoposide,SKMEL30_SKIN,353,0.3596113218418399
X_pca,42,doxorubicin,etoposide,SKMEL5_SKIN,297,0.2579289173248905
X_pca,42,doxorubicin,etoposide,SKNAS_AUTONOMIC_GANGLIA,226,0.3958837212324406
X_pca,42,doxorubicin,etoposide,SNU1079_BILIARY_TRACT,73,0.6765087004813033
X_pca,42,doxorubicin,etoposide,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.05909262479975871
X_pca,42,doxorubicin,etoposide,SNU308_BILIARY_TRACT,94,0.45820900913918283
X_pca,42,doxorubicin,etoposide,SNU423_LIVER,212,0.09034336574755696
X_pca,42,doxorubicin,etoposide,SNU449_LIVER,282,0.20087136573093667
X_pca,42,doxorubicin,etoposide,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.28607229751628493
X_pca,42,doxorubicin,etoposide,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.08461170516440618
X_pca,42,doxorubicin,etoposide,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.4030057512279081
X_pca,42,doxorubicin,etoposide,SNUC4_LARGE_INTESTINE,467,0.24961642499850958
X_pca,42,doxorubicin,etoposide,SQ1_LUNG,238,0.17986023920717065
X_pca,42,doxorubicin,etoposide,SU8686_PANCREAS,82,0.4240376138701146
X_pca,42,doxorubicin,etoposide,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.4351767075627174
X_pca,42,doxorubicin,etoposide,SW1271_LUNG,115,0.18359504458297168
X_pca,42,doxorubicin,etoposide,SW1990_PANCREAS,307,0.09480262344795781
X_pca,42,doxorubicin,etoposide,SW579_THYROID,217,0.23048403538193418
X_pca,42,doxorubicin,etoposide,T47D_BREAST,221,0.40579563520739986
X_pca,42,doxorubicin,etoposide,TCCSUP_URINARY_TRACT,316,0.1838939880548314
X_pca,42,doxorubicin,etoposide,TE10_OESOPHAGUS,219,0.2684337404458053
X_pca,42,doxorubicin,etoposide,TE14_OESOPHAGUS,474,0.24485038163423123
X_pca,42,doxorubicin,etoposide,TE1_OESOPHAGUS,206,0.09848140102338127
X_pca,42,doxorubicin,etoposide,TE6_OESOPHAGUS,551,0.42030749733340567
X_pca,42,doxorubicin,etoposide,TE9_OESOPHAGUS,248,0.31634806169958657
X_pca,42,doxorubicin,etoposide,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.3517395148579557
X_pca,42,doxorubicin,etoposide,TOV112D_OVARY,78,0.2253063392303898
X_pca,42,doxorubicin,etoposide,UACC257_SKIN,239,0.47262051264020244
X_pca,42,doxorubicin,etoposide,UMUC1_URINARY_TRACT,197,0.24506590822761964
X_pca,42,doxorubicin,etoposide,VMCUB1_URINARY_TRACT,478,0.23299710989915162
X_pca,42,doxorubicin,etoposide,VMRCRCZ_KIDNEY,300,0.38732474805275613
X_pca,42,doxorubicin,etoposide,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.27358513396715645
X_pca,42,doxorubicin,etoposide,ZR751_BREAST,309,0.3317158882457974
X_pca,42,doxorubicin,paclitaxel,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.05076649609917352
X_pca,42,doxorubicin,paclitaxel,8305C_THYROID,459,0.11272977262546052
X_pca,42,doxorubicin,paclitaxel,A204_SOFT_TISSUE,250,0.14658935342965485
X_pca,42,doxorubicin,paclitaxel,A2058_SKIN,294,0.19139993129200544
X_pca,42,doxorubicin,paclitaxel,A375_SKIN,593,0.19246018592561595
X_pca,42,doxorubicin,paclitaxel,ACCMESO1_PLEURA,162,0.4243883024891294
X_pca,42,doxorubicin,paclitaxel,ASPC1_PANCREAS,290,0.3151411452266233
X_pca,42,doxorubicin,paclitaxel,BCPAP_THYROID,152,-0.02596381877951599
X_pca,42,doxorubicin,paclitaxel,BFTC909_KIDNEY,379,0.29412052558837726
X_pca,42,doxorubicin,paclitaxel,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.3187962525586521
X_pca,42,doxorubicin,paclitaxel,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.2463497789023329
X_pca,42,doxorubicin,paclitaxel,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.35403701786380204
X_pca,42,doxorubicin,paclitaxel,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.45449412827461605
X_pca,42,doxorubicin,paclitaxel,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.22122550107145741
X_pca,42,doxorubicin,paclitaxel,BT474_BREAST,125,0.4039385560675882
X_pca,42,doxorubicin,paclitaxel,BT549_BREAST,266,0.3644558714998223
X_pca,42,doxorubicin,paclitaxel,CAKI2_KIDNEY,278,0.15001735655844717
X_pca,42,doxorubicin,paclitaxel,CALU6_LUNG,258,0.571327600465235
X_pca,42,doxorubicin,paclitaxel,CAMA1_BREAST,291,0.2910425665574218
X_pca,42,doxorubicin,paclitaxel,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.36048907887085413
X_pca,42,doxorubicin,paclitaxel,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.06597557952775264
X_pca,42,doxorubicin,paclitaxel,COLO741_SKIN,329,-0.04287702437676491
X_pca,42,doxorubicin,paclitaxel,COLO792_SKIN,271,0.20134396932204618
X_pca,42,doxorubicin,paclitaxel,COV434_OVARY,88,0.015445035398541794
X_pca,42,doxorubicin,paclitaxel,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.44619848038971194
X_pca,42,doxorubicin,paclitaxel,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.1030129271880954
X_pca,42,doxorubicin,paclitaxel,EBC1_LUNG,186,0.3795523313549879
X_pca,42,doxorubicin,paclitaxel,EFE184_ENDOMETRIUM,86,0.32855323364309635
X_pca,42,doxorubicin,paclitaxel,EFM192A_BREAST,333,0.20068817103663075
X_pca,42,doxorubicin,paclitaxel,EKVX_LUNG,146,0.15034945485043333
X_pca,42,doxorubicin,paclitaxel,FTC133_THYROID,140,0.30363648291093576
X_pca,42,doxorubicin,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.4800892119041058
X_pca,42,doxorubicin,paclitaxel,HCC1428_BREAST,127,0.04243414885639295
X_pca,42,doxorubicin,paclitaxel,HCC366_LUNG,202,0.19822435886703146
X_pca,42,doxorubicin,paclitaxel,HCC38_BREAST,200,0.3494622365559139
X_pca,42,doxorubicin,paclitaxel,HCC56_LARGE_INTESTINE,99,0.3611502782931354
X_pca,42,doxorubicin,paclitaxel,HDQP1_BREAST,64,0.3795787545787545
X_pca,42,doxorubicin,paclitaxel,HEC151_ENDOMETRIUM,250,0.19498180770892334
X_pca,42,doxorubicin,paclitaxel,HEC251_ENDOMETRIUM,107,0.34075902741041164
X_pca,42,doxorubicin,paclitaxel,HEC6_ENDOMETRIUM,161,0.17648953301127218
X_pca,42,doxorubicin,paclitaxel,HEP3B217_LIVER,118,0.3864852329458511
X_pca,42,doxorubicin,paclitaxel,HMC18_BREAST,293,0.3220814437327599
X_pca,42,doxorubicin,paclitaxel,HOS_BONE,829,0.16365785162994245
X_pca,42,doxorubicin,paclitaxel,HS852T_SKIN,162,0.40037343291544414
X_pca,42,doxorubicin,paclitaxel,HT1080_SOFT_TISSUE,516,0.1914561709289879
X_pca,42,doxorubicin,paclitaxel,HT1197_URINARY_TRACT,74,0.16688633839318767
X_pca,42,doxorubicin,paclitaxel,HT55_LARGE_INTESTINE,211,0.2581724811895607
X_pca,42,doxorubicin,paclitaxel,HUH28_BILIARY_TRACT,139,0.46300549622413867
X_pca,42,doxorubicin,paclitaxel,HUH6_LIVER,338,0.26532745755738046
X_pca,42,doxorubicin,paclitaxel,HUPT3_PANCREAS,136,0.11061972234149132
X_pca,42,doxorubicin,paclitaxel,HUPT4_PANCREAS,56,-0.19384825700615174
X_pca,42,doxorubicin,paclitaxel,IALM_LUNG,322,0.21160227815756855
X_pca,42,doxorubicin,paclitaxel,IGR1_SKIN,725,0.3114986719233415
X_pca,42,doxorubicin,paclitaxel,IGR37_SKIN,347,0.3198867366803014
X_pca,42,doxorubicin,paclitaxel,IM95_STOMACH,185,0.42816799969675146
X_pca,42,doxorubicin,paclitaxel,JHH6_LIVER,206,0.5246363084145826
X_pca,42,doxorubicin,paclitaxel,JHOC5_OVARY,145,0.4336718626987876
X_pca,42,doxorubicin,paclitaxel,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.34037983916665665
X_pca,42,doxorubicin,paclitaxel,KMRC3_KIDNEY,245,0.3582167133146742
X_pca,42,doxorubicin,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.2184268306200371
X_pca,42,doxorubicin,paclitaxel,KPL1_BREAST,276,0.5402845279034261
X_pca,42,doxorubicin,paclitaxel,KPNSI9S_AUTONOMIC_GANGLIA,129,0.16222048300536676
X_pca,42,doxorubicin,paclitaxel,KYSE520_OESOPHAGUS,323,0.22887319178879284
X_pca,42,doxorubicin,paclitaxel,LI7_LIVER,196,0.22654424951362062
X_pca,42,doxorubicin,paclitaxel,LMSU_STOMACH,255,0.28352897753589623
