rep,alpha,loss,seed,drug,cell_line,n_cells,within_line_sd,line_mean_pred
X_pca,1.0,mae,44,sorafenib,SNU1079_BILIARY_TRACT,73,0.03331209582010055,0.9014258801120602
X_pca,1.0,mae,44,sorafenib,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.02484522197764784,0.9518778678507377
X_pca,1.0,mae,44,sorafenib,NCIH1299_LUNG,534,0.027938388627339297,0.8484171605511998
X_pca,1.0,mae,44,sorafenib,IGR37_SKIN,347,0.015255762909967776,0.8853033787922489
X_pca,1.0,mae,44,sorafenib,BFTC909_KIDNEY,379,0.03271755688364541,0.8539800618757988
X_pca,1.0,mae,44,sorafenib,NCIH460_LUNG,837,0.020633847072471144,0.824285734155557
X_pca,1.0,mae,44,sorafenib,IGR1_SKIN,725,0.026019459838549634,0.8983982692915817
X_pca,1.0,mae,44,sorafenib,VMCUB1_URINARY_TRACT,478,0.021955267088282993,0.9085531832034618
X_pca,1.0,mae,44,sorafenib,JHOC5_OVARY,145,0.02818383220923711,0.9254912191423876
X_pca,1.0,mae,44,sorafenib,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.041273818523127344,0.7934536347057829
X_pca,1.0,mae,44,sorafenib,HT1080_SOFT_TISSUE,516,0.03997163160071855,0.8863686566898065
X_pca,1.0,mae,44,sorafenib,LI7_LIVER,196,0.028394004153210962,0.8743114836361944
X_pca,1.0,mae,44,sorafenib,A375_SKIN,593,0.021977863821509548,0.8676380907102138
X_pca,1.0,mae,44,sorafenib,FTC133_THYROID,140,0.021541776584022246,0.9047037937811443
X_pca,1.0,mae,44,sorafenib,OVK18_OVARY,178,0.038557692410787575,0.8818798212522871
X_pca,1.0,mae,44,sorafenib,ACCMESO1_PLEURA,162,0.028546942970725343,0.8626780234001301
X_pca,1.0,mae,44,sorafenib,HMC18_BREAST,293,0.039807184774968835,0.7806739581322915
X_pca,1.0,mae,44,sorafenib,TOV112D_OVARY,78,0.031115201136517483,0.8469068056497818
X_pca,1.0,mae,44,sorafenib,JHH6_LIVER,206,0.021607564757608697,0.8243122135551231
X_pca,1.0,mae,44,sorafenib,A2058_SKIN,294,0.037207949573588806,0.9081441391082037
X_pca,1.0,mae,44,sorafenib,NCIH2110_LUNG,1990,0.03490183975699813,0.9246396840517246
X_pca,1.0,mae,44,sorafenib,NCIH650_LUNG,271,0.02096926606534778,0.9518625188577658
X_pca,1.0,mae,44,sorafenib,EFE184_ENDOMETRIUM,86,0.014280039620616278,0.932780303927355
X_pca,1.0,mae,44,sorafenib,HUPT3_PANCREAS,136,0.022849350909137568,0.9283652831526363
X_pca,1.0,mae,44,sorafenib,MDAMB361_BREAST,135,0.018670936152249254,0.8317259205712213
X_pca,1.0,mae,44,sorafenib,BCPAP_THYROID,152,0.036385791551772045,0.8610867995180582
X_pca,1.0,mae,44,sorafenib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.02286170582775514,0.9539702522872698
X_pca,1.0,mae,44,sorafenib,EKVX_LUNG,146,0.027402640755288792,0.9490249026311587
X_pca,1.0,mae,44,sorafenib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.014652612346852906,0.9122864368521137
X_pca,1.0,mae,44,sorafenib,NCIH2170_LUNG,142,0.019853936880532688,0.8668372845146018
X_pca,1.0,mae,44,sorafenib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.03157811179637026,0.9032363975706276
X_pca,1.0,mae,44,sorafenib,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.031056452845531136,0.8630554201081395
X_pca,1.0,mae,44,sorafenib,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.015990580696268603,0.9238004162393767
X_pca,1.0,mae,44,sorafenib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.02963384101832124,0.8212284369576246
X_pca,1.0,mae,44,sorafenib,HCC1428_BREAST,127,0.025745498730554626,0.9825144846608319
X_pca,1.0,mae,44,sorafenib,HDQP1_BREAST,64,0.018676487024493846,0.9126597102731466
X_pca,1.0,mae,44,sorafenib,OSRC2_KIDNEY,126,0.016909794222751493,0.885445748529737
X_pca,1.0,mae,44,sorafenib,HUPT4_PANCREAS,56,0.03577354504864481,0.8795585653611592
X_pca,1.0,mae,44,sorafenib,TCCSUP_URINARY_TRACT,316,0.026387038579322987,0.8640192158614532
X_pca,1.0,mae,44,sorafenib,VMRCRCZ_KIDNEY,300,0.021014886006736153,0.8617660719156265
X_pca,1.0,mae,44,sorafenib,PK59_PANCREAS,174,0.027496454227195023,0.8869740507383456
X_pca,1.0,mae,44,sorafenib,HUH6_LIVER,338,0.017850718879382495,0.8896926242924301
X_pca,1.0,mae,44,sorafenib,MSTO211H_PLEURA,297,0.018605603931862308,0.8404547116571806
X_pca,1.0,mae,44,sorafenib,HS852T_SKIN,162,0.01914936285534977,0.8553376190456343
X_pca,1.0,mae,44,sorafenib,SKMEL30_SKIN,353,0.02071284196305313,0.849300063196728
X_pca,1.0,mae,44,sorafenib,T47D_BREAST,221,0.016289715709820407,0.8662002016516293
X_pca,1.0,mae,44,sorafenib,CALU6_LUNG,258,0.019694697276836134,0.8480305436045624
X_pca,1.0,mae,44,sorafenib,NCIH522_LUNG,208,0.029636897610686424,0.8169309236109257
X_pca,1.0,mae,44,sorafenib,LMSU_STOMACH,255,0.03813164674881465,0.787963440137751
X_pca,1.0,mae,44,sorafenib,SNUC4_LARGE_INTESTINE,467,0.023020846139317246,0.90052268553597
X_pca,1.0,mae,44,sorafenib,RVH421_SKIN,239,0.030729437194220444,0.9457300849040682
X_pca,1.0,mae,44,sorafenib,OVSAHO_OVARY,227,0.02091682302233128,0.9702571110578361
X_pca,1.0,mae,44,sorafenib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.030401349297996056,0.874374442699692
X_pca,1.0,mae,44,sorafenib,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.027598271546221742,0.9041593540312433
X_pca,1.0,mae,44,sorafenib,PC3_PROSTATE,169,0.02621648157899227,0.8836933575438325
X_pca,1.0,mae,44,sorafenib,PATU8988S_PANCREAS,244,0.026127044149222893,0.9013982449398666
X_pca,1.0,mae,44,sorafenib,OVTOKO_OVARY,209,0.018111078205537208,0.8955826916192707
X_pca,1.0,mae,44,sorafenib,TE1_OESOPHAGUS,206,0.03483579719904713,0.9162073479694071
X_pca,1.0,mae,44,sorafenib,NCIH2087_LUNG,219,0.02522424491055768,0.9151485603149623
X_pca,1.0,mae,44,sorafenib,EFM192A_BREAST,333,0.02613273757789395,0.9504704425284812
X_pca,1.0,mae,44,sorafenib,SNU423_LIVER,212,0.022382526492746316,0.8849530335304872
X_pca,1.0,mae,44,sorafenib,KPL1_BREAST,276,0.013250446007057586,0.9208176138176434
X_pca,1.0,mae,44,sorafenib,NCIH358_LUNG,336,0.035711606922400704,0.8920092644790808
X_pca,1.0,mae,44,sorafenib,COLO792_SKIN,271,0.01700139923281843,0.852937126291634
X_pca,1.0,mae,44,sorafenib,KYSE520_OESOPHAGUS,323,0.024615949537460165,0.9294074340132368
X_pca,1.0,mae,44,sorafenib,KMRC3_KIDNEY,245,0.01731559652899783,0.9191248373109467
X_pca,1.0,mae,44,sorafenib,MKN7_STOMACH,258,0.03174719954422168,0.9564384007176687
X_pca,1.0,mae,44,sorafenib,NCIH1944_LUNG,414,0.032879819745166974,0.898873527124884
X_pca,1.0,mae,44,sorafenib,TE6_OESOPHAGUS,551,0.030516084340114023,0.9107256354307739
X_pca,1.0,mae,44,sorafenib,ZR751_BREAST,309,0.01872776728201492,0.872624640904584
X_pca,1.0,mae,44,sorafenib,PANC0203_PANCREAS,506,0.020558416450546634,0.8851651393848917
X_pca,1.0,mae,44,sorafenib,SW1990_PANCREAS,307,0.03018466990310829,0.8966713586536992
X_pca,1.0,mae,44,sorafenib,RD_SOFT_TISSUE,261,0.02452166147353932,0.812400492900176
X_pca,1.0,mae,44,sorafenib,NCIH1792_LUNG,111,0.03154544937807369,0.8110225103996895
X_pca,1.0,mae,44,sorafenib,PK45H_PANCREAS,271,0.02138949364805359,0.8846073795068747
X_pca,1.0,mae,44,sorafenib,LS180_LARGE_INTESTINE,361,0.013839758311319677,0.8854825602343869
X_pca,1.0,mae,44,sorafenib,RERFLCAI_LUNG,763,0.024800914356272703,0.8948901123800566
X_pca,1.0,mae,44,sorafenib,CAMA1_BREAST,291,0.016482449231468493,0.8938676927917192
X_pca,1.0,mae,44,sorafenib,SNU449_LIVER,282,0.021618588001035773,0.841734342541255
X_pca,1.0,mae,44,sorafenib,A204_SOFT_TISSUE,250,0.024094330634948074,0.8725901215076447
X_pca,1.0,mae,44,sorafenib,MKN45_STOMACH,118,0.02488641359981407,0.9333715347920434
X_pca,1.0,mae,44,sorafenib,HEP3B217_LIVER,118,0.02667619747244574,0.8200446574364678
X_pca,1.0,mae,44,sorafenib,HOS_BONE,829,0.028999202809188232,0.8540194894493849
X_pca,1.0,mae,44,sorafenib,EBC1_LUNG,186,0.01795356544357494,0.8838349920447155
X_pca,1.0,mae,44,sorafenib,NCIH292_LUNG,213,0.020131833180124525,0.9062468952416254
X_pca,1.0,mae,44,sorafenib,OUMS23_LARGE_INTESTINE,107,0.04449696828078688,0.8620864225325183
X_pca,1.0,mae,44,sorafenib,HEC151_ENDOMETRIUM,250,0.027638029835799136,0.8687497868537902
X_pca,1.0,mae,44,sorafenib,NCIH1373_LUNG,164,0.021420671625765178,0.8663481957301861
X_pca,1.0,mae,44,sorafenib,TE9_OESOPHAGUS,248,0.022012491878363027,0.9404998561066966
X_pca,1.0,mae,44,sorafenib,HCC56_LARGE_INTESTINE,99,0.014396689952059375,0.8787065148353577
X_pca,1.0,mae,44,sorafenib,HT55_LARGE_INTESTINE,211,0.014737642590335847,0.9055496663278878
X_pca,1.0,mae,44,sorafenib,RT4_URINARY_TRACT,106,0.022172055280289604,0.7936897975093914
X_pca,1.0,mae,44,sorafenib,SKES1_BONE,91,0.030603016037750327,0.8734784866427328
X_pca,1.0,mae,44,sorafenib,NCIH1435_LUNG,267,0.019772131372203943,0.86689285303323
X_pca,1.0,mae,44,sorafenib,8305C_THYROID,459,0.04128861328638822,0.8237431155830167
X_pca,1.0,mae,44,sorafenib,NCIH2228_LUNG,367,0.02608990576587493,0.8529031262085938
X_pca,1.0,mae,44,sorafenib,TE10_OESOPHAGUS,219,0.02503365434093204,0.942930767797444
X_pca,1.0,mae,44,sorafenib,ASPC1_PANCREAS,290,0.018739990048528134,0.9100554042849047
X_pca,1.0,mae,44,sorafenib,HCC366_LUNG,202,0.02169817900855773,0.9649507565663593
X_pca,1.0,mae,44,sorafenib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.020116047565275613,0.9285362680565636
X_pca,1.0,mae,44,sorafenib,HEC6_ENDOMETRIUM,161,0.025315113604286725,0.8509814398629325
X_pca,1.0,mae,44,sorafenib,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.02238138283686123,0.8702598601165745
X_pca,1.0,mae,44,sorafenib,NCIH2444_LUNG,237,0.016284552091601658,0.9275626985332633
X_pca,1.0,mae,44,sorafenib,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.03846820490001972,0.893335167129161
X_pca,1.0,mae,44,sorafenib,OAW28_OVARY,161,0.019947533479950874,0.9158734890244762
X_pca,1.0,mae,44,sorafenib,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.021753765460003575,0.9374968070299068
X_pca,1.0,mae,44,sorafenib,SKMEL5_SKIN,297,0.017301996649871598,0.8842725440709278
X_pca,1.0,mae,44,sorafenib,OVCAR4_OVARY,283,0.021984015019320343,0.958756055090537
X_pca,1.0,mae,44,sorafenib,UACC257_SKIN,239,0.013506392869092602,0.8559791350963225
X_pca,1.0,mae,44,sorafenib,ONCODG1_OVARY,270,0.014716136790789102,0.9672299667640969
X_pca,1.0,mae,44,sorafenib,HUH28_BILIARY_TRACT,139,0.02230006443613528,0.9018500601644996
X_pca,1.0,mae,44,sorafenib,IM95_STOMACH,185,0.019386936382281207,0.9129825015325804
X_pca,1.0,mae,44,sorafenib,TE14_OESOPHAGUS,474,0.0190203922844527,0.8798392752051857
X_pca,1.0,mae,44,sorafenib,CAKI2_KIDNEY,278,0.02150453619290789,0.8765193852160474
X_pca,1.0,mae,44,sorafenib,SU8686_PANCREAS,82,0.03133326614015108,0.9392391537747732
X_pca,1.0,mae,44,sorafenib,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.017819661574026986,0.9268305306312502
X_pca,1.0,mae,44,sorafenib,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.023856524209169117,0.8981668711963453
X_pca,1.0,mae,44,dasatinib,NCIH2126_LUNG,264,0.051578746810086874,0.6789955413251212
X_pca,1.0,mae,44,dasatinib,SW579_THYROID,217,0.03791038661559243,0.5864864748469146
X_pca,1.0,mae,44,dasatinib,NCIH446_LUNG,196,0.0441140730357121,0.6904466000138497
X_pca,1.0,mae,44,dasatinib,HEC251_ENDOMETRIUM,107,0.03915100498103231,0.6430981047799654
X_pca,1.0,mae,44,dasatinib,MFE319_ENDOMETRIUM,191,0.06546249117418158,0.6138157438857393
X_pca,1.0,mae,44,dasatinib,SKNAS_AUTONOMIC_GANGLIA,226,0.05922194468396636,0.5938813634942063
X_pca,1.0,mae,44,dasatinib,NCIH2452_PLEURA,538,0.04301808337387505,0.6944664028719012
X_pca,1.0,mae,44,dasatinib,COLO741_SKIN,329,0.034154699692228806,0.9230468689851847
X_pca,1.0,mae,44,dasatinib,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.04431235129479123,0.7337956068127655
X_pca,1.0,mae,44,dasatinib,MCF7_BREAST,143,0.027832608007386826,0.7615111332673293
X_pca,1.0,mae,44,dasatinib,HT1197_URINARY_TRACT,74,0.07018939139422313,0.5859725213534123
X_pca,1.0,mae,44,dasatinib,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.023452762588449052,0.4482151603842356
X_pca,1.0,mae,44,dasatinib,HCC38_BREAST,200,0.05594475665497201,0.6660504734516144
X_pca,1.0,mae,44,dasatinib,SNU308_BILIARY_TRACT,94,0.05147790022916388,0.5822488316830169
X_pca,1.0,mae,44,dasatinib,SW1271_LUNG,115,0.04493193573983732,0.690185458763786
X_pca,1.0,mae,44,dasatinib,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.05782083605741863,0.6781228585489865
X_pca,1.0,mae,44,dasatinib,NCIH747_LARGE_INTESTINE,80,0.03712130277962569,0.7089940436184407
X_pca,1.0,mae,44,dasatinib,KPNSI9S_AUTONOMIC_GANGLIA,129,0.045107131789182915,0.6720616447833158
X_pca,1.0,mae,44,dasatinib,SQ1_LUNG,238,0.053873471263381364,0.5837806915285206
X_pca,1.0,mae,44,dasatinib,IALM_LUNG,322,0.056126203237475886,0.626529157902143
X_pca,1.0,mae,44,dasatinib,BT474_BREAST,125,0.02410923006971048,0.9137893538475037
X_pca,1.0,mae,44,dasatinib,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.04463676410550294,0.5896210154704062
X_pca,1.0,mae,44,dasatinib,BT549_BREAST,266,0.05710995534587382,0.6564779280495823
X_pca,1.0,mae,44,dasatinib,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.045462997713704274,0.5811279915221088
X_pca,1.0,mae,44,dasatinib,SH10TC_STOMACH,351,0.04827025209127707,0.7708784735780156
X_pca,1.0,mae,44,dasatinib,UMUC1_URINARY_TRACT,197,0.04596217460724113,0.501018296794843
X_pca,1.0,mae,44,dasatinib,LS1034_LARGE_INTESTINE,146,0.06203841388884103,0.7413572787422024
X_pca,1.0,mae,44,dasatinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.044648231595053524,0.5872505211490926
X_pca,1.0,mae,44,dasatinib,NCIH226_LUNG,235,0.04042885770486638,0.569895306419819
X_pca,1.0,mae,44,dasatinib,LNCAPCLONEFGC_PROSTATE,129,0.055713235951433876,0.7838848612105199
X_pca,1.0,mae,44,dasatinib,RCC10RGB_KIDNEY,233,0.03515530162542876,0.560771045510861
X_pca,1.0,mae,44,dasatinib,RERFLCAD1_LUNG,243,0.05267252535096069,0.6414916135156106
X_pca,1.0,mae,44,dasatinib,SKMEL2_SKIN,276,0.06217142505211971,0.845722763866618
X_pca,1.0,mae,44,dasatinib,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.054228219909042884,0.5587255237323623
X_pca,1.0,mae,44,dasatinib,RCM1_LARGE_INTESTINE,128,0.03372472224189068,0.7477613142691553
X_pca,1.0,mae,44,dasatinib,COV434_OVARY,88,0.04837900988477762,0.769297338344834
X_pca,1.0,mae,44,dasatinib,SNU1079_BILIARY_TRACT,73,0.05624432791250487,0.6690534696187058
X_pca,1.0,mae,44,dasatinib,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.04960475489087436,0.4955565482855607
X_pca,1.0,mae,44,dasatinib,NCIH1299_LUNG,534,0.06014075068870596,0.7269591378808468
X_pca,1.0,mae,44,dasatinib,IGR37_SKIN,347,0.026355428482084574,0.9207326458922724
X_pca,1.0,mae,44,dasatinib,BFTC909_KIDNEY,379,0.06547026465105579,0.6818061733623293
X_pca,1.0,mae,44,dasatinib,NCIH460_LUNG,837,0.04871068335031191,0.8236863054824701
X_pca,1.0,mae,44,dasatinib,IGR1_SKIN,725,0.03815016109533373,0.861230958001367
X_pca,1.0,mae,44,dasatinib,VMCUB1_URINARY_TRACT,478,0.05417823036309935,0.5904602542457221
X_pca,1.0,mae,44,dasatinib,JHOC5_OVARY,145,0.05581716811037503,0.5868083109115733
X_pca,1.0,mae,44,dasatinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.05005401920592082,0.59679137107028
X_pca,1.0,mae,44,dasatinib,HT1080_SOFT_TISSUE,516,0.05667098463540819,0.691445454955101
X_pca,1.0,mae,44,dasatinib,LI7_LIVER,196,0.06209845882526129,0.7858923272210725
X_pca,1.0,mae,44,dasatinib,A375_SKIN,593,0.05922464841215048,0.8423912549300299
X_pca,1.0,mae,44,dasatinib,FTC133_THYROID,140,0.047782850067514836,0.7055804235594613
X_pca,1.0,mae,44,dasatinib,OVK18_OVARY,178,0.051511979842496516,0.785840580972393
X_pca,1.0,mae,44,dasatinib,ACCMESO1_PLEURA,162,0.06792785601631599,0.7669909147568691
X_pca,1.0,mae,44,dasatinib,HMC18_BREAST,293,0.07482972967077046,0.7332313179766359
X_pca,1.0,mae,44,dasatinib,TOV112D_OVARY,78,0.051561604747235916,0.7100957517440503
X_pca,1.0,mae,44,dasatinib,JHH6_LIVER,206,0.05233723245372784,0.6766258261157471
X_pca,1.0,mae,44,dasatinib,A2058_SKIN,294,0.04158832851375538,0.8722898258643896
X_pca,1.0,mae,44,dasatinib,NCIH2110_LUNG,1990,0.05420115754871294,0.7200514662205874
X_pca,1.0,mae,44,dasatinib,NCIH650_LUNG,271,0.03071937383505007,0.6055534869102535
X_pca,1.0,mae,44,dasatinib,EFE184_ENDOMETRIUM,86,0.03924797026580144,0.6629852527795836
X_pca,1.0,mae,44,dasatinib,HUPT3_PANCREAS,136,0.046759671700562666,0.679815403678838
X_pca,1.0,mae,44,dasatinib,MDAMB361_BREAST,135,0.04823909167437311,0.7874825490845574
X_pca,1.0,mae,44,dasatinib,BCPAP_THYROID,152,0.05951698460975971,0.5970808487189444
X_pca,1.0,mae,44,dasatinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.03393656533029889,0.43984766142203074
X_pca,1.0,mae,44,dasatinib,EKVX_LUNG,146,0.060812183820187646,0.6527423934169012
X_pca,1.0,mae,44,dasatinib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.025439109288863358,0.4232552386360404
X_pca,1.0,mae,44,dasatinib,NCIH2170_LUNG,142,0.038311719930356376,0.7651405254719963
X_pca,1.0,mae,44,dasatinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.05158733112952674,0.5144456751141812
X_pca,1.0,mae,44,dasatinib,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.04094517877357013,0.6390638574957848
X_pca,1.0,mae,44,dasatinib,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.035911653610184315,0.4854308048198963
X_pca,1.0,mae,44,dasatinib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.058237763618910254,0.584956863769015
X_pca,1.0,mae,44,dasatinib,HCC1428_BREAST,127,0.052132847361995506,0.8653772952049736
X_pca,1.0,mae,44,dasatinib,HDQP1_BREAST,64,0.055002714999384084,0.6843046611174941
X_pca,1.0,mae,44,dasatinib,OSRC2_KIDNEY,126,0.04265233309586061,0.7161761659478384
X_pca,1.0,mae,44,dasatinib,HUPT4_PANCREAS,56,0.07446661295135838,0.7695314692599433
X_pca,1.0,mae,44,dasatinib,TCCSUP_URINARY_TRACT,316,0.0442679947082394,0.6538580497608909
X_pca,1.0,mae,44,dasatinib,VMRCRCZ_KIDNEY,300,0.04905102638806816,0.6055067232251168
X_pca,1.0,mae,44,dasatinib,PK59_PANCREAS,174,0.0502512027942546,0.7734311815650984
X_pca,1.0,mae,44,dasatinib,HUH6_LIVER,338,0.03934330622475904,0.8434687676514394
X_pca,1.0,mae,44,dasatinib,MSTO211H_PLEURA,297,0.05039680916106021,0.6549576677457251
X_pca,1.0,mae,44,dasatinib,HS852T_SKIN,162,0.04743247764091821,0.8368916787483074
X_pca,1.0,mae,44,dasatinib,SKMEL30_SKIN,353,0.046654390067994135,0.8872779778313029
X_pca,1.0,mae,44,dasatinib,T47D_BREAST,221,0.039817648657818165,0.8909988319711988
X_pca,1.0,mae,44,dasatinib,CALU6_LUNG,258,0.03662669419341828,0.7401779730652653
X_pca,1.0,mae,44,dasatinib,NCIH522_LUNG,208,0.048536606389927406,0.7055800058520757
X_pca,1.0,mae,44,dasatinib,LMSU_STOMACH,255,0.04693225281322632,0.5057622034175723
X_pca,1.0,mae,44,dasatinib,SNUC4_LARGE_INTESTINE,467,0.027564685969379294,0.7368805685441551
X_pca,1.0,mae,44,dasatinib,RVH421_SKIN,239,0.049816691025135716,0.8556834593976392
X_pca,1.0,mae,44,dasatinib,OVSAHO_OVARY,227,0.04919492409161481,0.6344536458868287
X_pca,1.0,mae,44,dasatinib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.06299530658907826,0.675625884408102
X_pca,1.0,mae,44,dasatinib,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.04220740155587018,0.6624451068900821
X_pca,1.0,mae,44,dasatinib,PC3_PROSTATE,169,0.04411302087533902,0.6722425028417237
X_pca,1.0,mae,44,dasatinib,PATU8988S_PANCREAS,244,0.05518904237544949,0.8305979840091018
X_pca,1.0,mae,44,dasatinib,OVTOKO_OVARY,209,0.03483545176619674,0.543507980387747
X_pca,1.0,mae,44,dasatinib,TE1_OESOPHAGUS,206,0.056486893316449474,0.5997036277379805
X_pca,1.0,mae,44,dasatinib,NCIH2087_LUNG,219,0.04767929946173612,0.6140500746633364
X_pca,1.0,mae,44,dasatinib,EFM192A_BREAST,333,0.04601940887095213,0.9062078509244833
X_pca,1.0,mae,44,dasatinib,SNU423_LIVER,212,0.03785532408463542,0.6372386020309521
X_pca,1.0,mae,44,dasatinib,KPL1_BREAST,276,0.02795058559656677,0.8554558099611945
X_pca,1.0,mae,44,dasatinib,NCIH358_LUNG,336,0.04741508401434662,0.6636005718083609
X_pca,1.0,mae,44,dasatinib,COLO792_SKIN,271,0.028043570510651955,0.9276591972671312
X_pca,1.0,mae,44,dasatinib,KYSE520_OESOPHAGUS,323,0.03600689036114288,0.49678112700258614
X_pca,1.0,mae,44,dasatinib,KMRC3_KIDNEY,245,0.039220791008558055,0.7156239855046175
X_pca,1.0,mae,44,dasatinib,MKN7_STOMACH,258,0.044496683965932184,0.648139182680337
X_pca,1.0,mae,44,dasatinib,NCIH1944_LUNG,414,0.0530068120119487,0.737262311189071
X_pca,1.0,mae,44,dasatinib,TE6_OESOPHAGUS,551,0.05431942120879992,0.6103593138082057
X_pca,1.0,mae,44,dasatinib,ZR751_BREAST,309,0.03753616863617529,0.9087512122774587
X_pca,1.0,mae,44,dasatinib,PANC0203_PANCREAS,506,0.056345971460560265,0.6065512945647297
X_pca,1.0,mae,44,dasatinib,SW1990_PANCREAS,307,0.04465152374287288,0.69149150580459
X_pca,1.0,mae,44,dasatinib,RD_SOFT_TISSUE,261,0.04875896327690939,0.638756502405437
X_pca,1.0,mae,44,dasatinib,NCIH1792_LUNG,111,0.052875622173770925,0.6860041467993109
X_pca,1.0,mae,44,dasatinib,PK45H_PANCREAS,271,0.042899127336007425,0.6468738905838055
X_pca,1.0,mae,44,dasatinib,LS180_LARGE_INTESTINE,361,0.04063540740087901,0.793351255625569
X_pca,1.0,mae,44,dasatinib,RERFLCAI_LUNG,763,0.0384155715358726,0.6841035779775517
X_pca,1.0,mae,44,dasatinib,CAMA1_BREAST,291,0.03225930623789062,0.8597352951252993
X_pca,1.0,mae,44,dasatinib,SNU449_LIVER,282,0.046507503743252694,0.6498604053301169
X_pca,1.0,mae,44,dasatinib,A204_SOFT_TISSUE,250,0.03763626165545036,0.7181506099700927
X_pca,1.0,mae,44,dasatinib,MKN45_STOMACH,118,0.039499856082389824,0.7223924216577562
X_pca,1.0,mae,44,dasatinib,HEP3B217_LIVER,118,0.0453187250607391,0.5267502357394008
X_pca,1.0,mae,44,dasatinib,HOS_BONE,829,0.04651581318615745,0.6954276197206845
X_pca,1.0,mae,44,dasatinib,EBC1_LUNG,186,0.044300789486291334,0.6402211320656602
X_pca,1.0,mae,44,dasatinib,NCIH292_LUNG,213,0.05333319039457584,0.6073481163508455
X_pca,1.0,mae,44,dasatinib,OUMS23_LARGE_INTESTINE,107,0.04815408499870484,0.7826703213085638
X_pca,1.0,mae,44,dasatinib,HEC151_ENDOMETRIUM,250,0.05799982418977809,0.6632937005758286
X_pca,1.0,mae,44,dasatinib,NCIH1373_LUNG,164,0.04731252539132052,0.6512906162477121
X_pca,1.0,mae,44,dasatinib,TE9_OESOPHAGUS,248,0.03622041765129484,0.537664242329136
X_pca,1.0,mae,44,dasatinib,HCC56_LARGE_INTESTINE,99,0.034972329067831404,0.788667533132765
X_pca,1.0,mae,44,dasatinib,HT55_LARGE_INTESTINE,211,0.025168851644469515,0.824956596180161
X_pca,1.0,mae,44,dasatinib,RT4_URINARY_TRACT,106,0.03536177080568373,0.9409987780283082
X_pca,1.0,mae,44,dasatinib,SKES1_BONE,91,0.04868336265920253,0.6884995181481917
X_pca,1.0,mae,44,dasatinib,NCIH1435_LUNG,267,0.04990694269115752,0.7240716855177719
X_pca,1.0,mae,44,dasatinib,8305C_THYROID,459,0.04880973384895823,0.5765374471029685
X_pca,1.0,mae,44,dasatinib,NCIH2228_LUNG,367,0.042330670617881004,0.6098488976909939
X_pca,1.0,mae,44,dasatinib,TE10_OESOPHAGUS,219,0.04275666009469321,0.5518926617489558
X_pca,1.0,mae,44,dasatinib,ASPC1_PANCREAS,290,0.03684470907034474,0.6861457169055939
X_pca,1.0,mae,44,dasatinib,HCC366_LUNG,202,0.02984738302323384,0.6072391218478137
X_pca,1.0,mae,44,dasatinib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.03230305158204066,0.4856747162510764
X_pca,1.0,mae,44,dasatinib,HEC6_ENDOMETRIUM,161,0.052612384675108224,0.6207191666460926
X_pca,1.0,mae,44,dasatinib,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.03549246868330105,0.5866119002716409
X_pca,1.0,mae,44,dasatinib,NCIH2444_LUNG,237,0.044740011435352944,0.624803222935914
X_pca,1.0,mae,44,dasatinib,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.045601467694336775,0.6130473957223407
